start,end,start_datetime,end_datetime,duration_buckets,duration_minutes,num_anomalous_buckets,peak_stress_score,peak_stress_score,peak_trade_count,peak_amount_sum,peak_avg_trade_size,total_amount,snapshot_covered,num_snapshot_buckets,max_abs_midpoint_return,max_spread,min_total_depth,max_abs_depth_imbalance,peak_activity_component,peak_liquidity_component,peak_price_component,mean_activity_component,mean_liquidity_component,mean_price_component,dominant_driver,market_file,market_stem
1771067940,1771067940,2026-02-14 11:19:00,2026-02-14 11:19:00,1,1,1,13.91296913035314,13.91296913035314,18.0,358.78772,19.93265111111111,358.78772,True,1,0.0,0.002,130581.16,0.6735429521379653,12.252515516781576,2.111530237030956,-0.45107662345939326,12.252515516781576,2.111530237030956,-0.45107662345939326,activity,1308327_YES.csv,1308327_YES
1771088040,1771088040,2026-02-14 16:54:00,2026-02-14 16:54:00,1,1,1,13.730779550472068,13.730779550472068,5.0,19.946269,3.9892538,19.946269,True,1,0.1724137931034484,0.002,94730.89,0.7123375490296777,2.8547105621221056,6.559429589392844,4.316639398957119,2.8547105621221056,6.559429589392844,4.316639398957119,liquidity,1308327_YES.csv,1308327_YES
1771072920,1771072920,2026-02-14 12:42:00,2026-02-14 12:42:00,1,1,1,13.605679324790852,13.605679324790852,6.0,398.26164,66.37694,398.26164,True,1,0.02564102564102566,0.002,88265.76,0.5307743342378743,9.041231667238302,3.871549559904558,0.6928980976479922,9.041231667238302,3.871549559904558,0.6928980976479922,activity,1308327_YES.csv,1308327_YES
1771083540,1771083540,2026-02-14 15:39:00,2026-02-14 15:39:00,1,1,1,12.685844155780462,12.685844155780462,5.0,30.703198,6.1406396,30.703198,True,1,0.08108108108108092,0.002,122990.48,0.7054048410901397,2.3567722617915123,7.322414251722361,3.0066576422665894,2.3567722617915123,7.322414251722361,3.0066576422665894,liquidity,1308327_YES.csv,1308327_YES
1771004220,1771004220,2026-02-13 17:37:00,2026-02-13 17:37:00,1,1,1,12.468504304494092,12.468504304494092,1.0,1775.09805,1775.09805,1775.09805,False,0,,,,,12.468504304494092,0.0,0.0,12.468504304494092,0.0,0.0,activity,1308327_YES.csv,1308327_YES
1771012980,1771012980,2026-02-13 20:03:00,2026-02-13 20:03:00,1,1,1,12.234895271864815,12.234895271864815,4.0,40.803348,10.200837,40.803348,True,1,0.06115107913669071,0.003,10818.740000000002,0.5825724622275792,1.191345179897051,7.820203481537043,3.2233466104307205,1.191345179897051,7.820203481537043,3.2233466104307205,liquidity,1308327_YES.csv,1308327_YES
1771085340,1771085340,2026-02-14 16:09:00,2026-02-14 16:09:00,1,1,1,12.052804307598414,12.052804307598414,3.0,40.289879,13.429959666666667,40.289879,True,1,0.06451612903225823,0.003,152683.05,0.4302691752620871,1.1243167091141948,9.141657565934091,1.7868300325501276,1.1243167091141948,9.141657565934091,1.7868300325501276,liquidity,1308327_YES.csv,1308327_YES
1771079400,1771079400,2026-02-14 14:30:00,2026-02-14 14:30:00,1,1,1,11.683681547248199,11.683681547248199,2.0,183.45963,91.729815,183.45963,True,1,0.08823529411764697,0.003,79711.23,0.31143604232427474,7.124606891892398,2.1994057758213144,2.359668879534486,7.124606891892398,2.1994057758213144,2.359668879534486,activity,1308327_YES.csv,1308327_YES
1771097040,1771097040,2026-02-14 19:24:00,2026-02-14 19:24:00,1,1,1,11.609429415507293,11.609429415507293,2.0,309.919999,154.9599995,309.919999,True,1,0.0,0.001,107191.21,0.015818367942669893,14.087983073882597,-2.141266592921447,-0.3372870654538571,14.087983073882597,-2.141266592921447,-0.3372870654538571,activity,1308327_YES.csv,1308327_YES
1771038120,1771038120,2026-02-14 03:02:00,2026-02-14 03:02:00,1,1,1,11.384778705999175,11.384778705999175,5.0,2301.65064,460.33012799999995,2301.65064,True,1,0.0,0.005,24146.37,0.3006832911116661,11.75028339585879,0.1368629005881803,-0.5023675904477967,11.75028339585879,0.1368629005881803,-0.5023675904477967,activity,1308327_YES.csv,1308327_YES
1771014060,1771014060,2026-02-13 20:21:00,2026-02-13 20:21:00,1,1,1,10.967487917977888,10.967487917977888,5.0,55.452199,11.0904398,55.452199,True,1,0.1030534351145036,0.009,19091.43,0.7789971730771345,1.623795275117859,4.767781990099216,4.575910652760812,1.623795275117859,4.767781990099216,4.575910652760812,mixed,1308327_YES.csv,1308327_YES
1771041240,1771041240,2026-02-14 03:54:00,2026-02-14 03:54:00,1,1,1,10.942023527934536,10.942023527934536,1.0,34.999998999999995,34.999998999999995,34.999998999999995,True,1,0.06944444444444431,0.008,4266.64,0.524290776817355,-0.8944700650438344,9.01336933013715,2.8231242628412203,-0.8944700650438344,9.01336933013715,2.8231242628412203,liquidity,1308327_YES.csv,1308327_YES
1771024860,1771024860,2026-02-13 23:21:00,2026-02-13 23:21:00,1,1,1,10.662603874174362,10.662603874174362,5.0,1771.6289179999999,354.32578359999997,1771.6289179999999,True,1,0.014814814814814836,0.004,39855.72,0.36815543666003275,6.172189581031523,1.6646450758218252,2.825769217321014,6.172189581031523,1.6646450758218252,2.825769217321014,activity,1308327_YES.csv,1308327_YES
1771044120,1771044120,2026-02-14 04:42:00,2026-02-14 04:42:00,1,1,1,10.149193572539422,10.149193572539422,6.0,665.325,110.8875,665.325,True,1,0.15243902439024382,0.027,38087.619999999995,0.5062852443917473,3.7896603670829387,3.7050125098320357,2.654520695624449,3.7896603670829387,3.7050125098320357,2.654520695624449,mixed,1308327_YES.csv,1308327_YES
1771133580,1771133580,2026-02-15 05:33:00,2026-02-15 05:33:00,1,1,1,10.147691527357633,10.147691527357633,1.0,1.0,1.0,1.0,True,1,0.6666666666666667,0.001,1846417.55,1.0,-1.0216183778750791,5.203797580524406,5.965512324708305,-1.0216183778750791,5.203797580524406,5.965512324708305,mixed,1308327_YES.csv,1308327_YES
1771126440,1771126440,2026-02-15 03:34:00,2026-02-15 03:34:00,1,1,1,10.026827699875307,10.026827699875307,1.0,358.65036,358.65036,358.65036,True,1,0.0,0.001,1591066.8,0.8169284658569961,12.505138375848437,-2.2665044591580714,-0.21180621681506015,12.505138375848437,-2.2665044591580714,-0.21180621681506015,activity,1308327_YES.csv,1308327_YES
1771131600,1771131600,2026-02-15 05:00:00,2026-02-15 05:00:00,1,1,1,9.72656703094061,9.72656703094061,3.0,66.5612,22.187066666666666,66.5612,True,1,0.0,0.001,1118969.18,0.8844265755380322,3.1224175036235917,6.815381351352159,-0.21123182403514246,3.1224175036235917,6.815381351352159,-0.21123182403514246,liquidity,1308327_YES.csv,1308327_YES
1771057860,1771057860,2026-02-14 08:31:00,2026-02-14 08:31:00,1,1,1,9.721498332743435,9.721498332743435,12.0,253.69541999999998,21.141285,253.69541999999998,True,1,0.0,0.001,52849.84,0.5824017631841458,9.722083811462959,0.41599237457966476,-0.41657785329918817,9.722083811462959,0.41599237457966476,-0.41657785329918817,activity,1308327_YES.csv,1308327_YES
1770995460,1770995460,2026-02-13 15:11:00,2026-02-13 15:11:00,1,1,1,9.716291592360342,9.716291592360342,11.0,4907.329997000001,446.1209088181819,4907.329997000001,False,0,,,,,9.716291592360342,0.0,0.0,9.716291592360342,0.0,0.0,activity,1308327_YES.csv,1308327_YES
1771105140,1771105140,2026-02-14 21:39:00,2026-02-14 21:39:00,1,1,1,9.631525078680188,9.631525078680188,2.0,2.71848,1.35924,2.71848,True,1,0.0,0.002,237143.58,0.3850368624779975,0.05148639920277287,9.994669802386985,-0.4146311229095698,0.05148639920277287,9.994669802386985,-0.4146311229095698,liquidity,1308327_YES.csv,1308327_YES
1771038360,1771038360,2026-02-14 03:06:00,2026-02-14 03:06:00,1,1,1,9.613947930425255,9.613947930425255,9.0,130.674835,14.51942611111111,130.674835,True,1,0.11513157894736836,0.001,11541.630000000001,0.07919418660969028,0.2617049290922638,2.460861630875076,6.891381370457915,0.2617049290922638,2.460861630875076,6.891381370457915,price_dislocation,1308327_YES.csv,1308327_YES
1771100280,1771100280,2026-02-14 20:18:00,2026-02-14 20:18:00,1,1,1,9.594618926774595,9.594618926774595,1.0,48.99999999999999,48.99999999999999,48.99999999999999,True,1,0.07407407407407396,0.001,109369.65,0.11468602121338055,1.5825660788159412,5.142436937665522,2.8696159102931316,1.5825660788159412,5.142436937665522,2.8696159102931316,liquidity,1308327_YES.csv,1308327_YES
1771034220,1771034220,2026-02-14 01:57:00,2026-02-14 01:57:00,1,1,1,9.525706455832111,9.525706455832111,15.0,4.342639999999999,0.2895093333333333,4.342639999999999,True,1,0.009677419354838679,0.003,8739.52,0.5964080407161949,3.8682981297588412,4.882909397176904,0.7744989288963647,3.8682981297588412,4.882909397176904,0.7744989288963647,liquidity,1308327_YES.csv,1308327_YES
1771032780,1771032780,2026-02-14 01:33:00,2026-02-14 01:33:00,1,1,1,9.52435949808799,9.52435949808799,3.0,624.007989,208.00266299999998,624.007989,True,1,0.01577287066246058,0.004,22337.22,0.45932663061920864,7.498571988020395,0.9582181638661861,1.0675693462014098,7.498571988020395,0.9582181638661861,1.0675693462014098,activity,1308327_YES.csv,1308327_YES
