bucket,datetime,trade_count,size_sum,amount_sum,vwap,avg_trade_size,max_trade_size,midpoint,midpoint_return,abs_midpoint_return,spread,spread_pct,bid_depth_top5,ask_depth_top5,total_depth,depth_change,depth_imbalance,depth_drop,abs_depth_imbalance,z_trade_count,z_amount_sum,z_avg_trade_size,z_spread,z_depth_drop,z_abs_midpoint_return,z_abs_depth_imbalance,activity_score,liquidity_score,price_dislocation_score,stress_score,is_stress_anomaly,market_file,market_stem
1770819000,2026-02-11 14:10:00,4,115.081625,104.07729500000002,0.9043780447060565,26.019323750000005,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770819060,2026-02-11 14:11:00,1,149.0,135.59,0.9099999999938927,135.59,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770819540,2026-02-11 14:19:00,1,2.37,2.133,0.8999999996202531,2.133,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770820500,2026-02-11 14:35:00,1,2.37,2.0382,0.8599999996371308,2.0382,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770820860,2026-02-11 14:41:00,1,10.0,8.299999999999999,0.8299999999169999,8.299999999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770820920,2026-02-11 14:42:00,1,10.0,8.100000000000001,0.8099999999190002,8.100000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770820980,2026-02-11 14:43:00,1,10.0,8.2,0.8199999999179999,8.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821220,2026-02-11 14:47:00,1,10.0,8.2,0.8199999999179999,8.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821340,2026-02-11 14:49:00,1,10.0,8.2,0.8199999999179999,8.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821400,2026-02-11 14:50:00,1,10.0,8.100000000000001,0.8099999999190002,8.100000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821460,2026-02-11 14:51:00,1,10.0,8.100000000000001,0.8099999999190002,8.100000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821520,2026-02-11 14:52:00,1,10.0,8.100000000000001,0.8099999999190002,8.100000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770821700,2026-02-11 14:55:00,1,10.0,8.100000000000001,0.8099999999190002,8.100000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770822180,2026-02-11 15:03:00,1,15.0,11.7,0.7799999999480001,11.7,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770822240,2026-02-11 15:04:00,8,337.08389,259.354595,0.7694066749948525,32.419324375,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
1770822300,2026-02-11 15:05:00,3,135.7887,104.45729899999999,0.769263561689822,34.819099666666666,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,1345814_YES.csv,1345814_YES
