bucket,datetime,trade_count,size_sum,amount_sum,vwap,avg_trade_size,max_trade_size,midpoint,midpoint_return,abs_midpoint_return,spread,spread_pct,bid_depth_top5,ask_depth_top5,total_depth,depth_change,depth_imbalance,depth_drop,abs_depth_imbalance,market_file,market_stem
1770883860,2026-02-12 08:11:00,2,13.0,11.440000000000001,0.8799999999323078,5.720000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770883920,2026-02-12 08:12:00,1,1.127302,0.999998,0.887071963957243,0.999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770884100,2026-02-12 08:15:00,3,15.0,13.200000000000001,0.8799999999413334,4.4,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770884820,2026-02-12 08:27:00,1,5.74,4.9938,0.869999999848432,4.9938,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770885120,2026-02-12 08:32:00,2,10.0,8.6,0.859999999914,4.3,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770885180,2026-02-12 08:33:00,1,5.747125,4.999998,0.8699998693485873,4.999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770888780,2026-02-12 09:33:00,2,7.922219999999999,7.1299980000000005,0.8999999998863956,3.5649990000000003,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770888840,2026-02-12 09:34:00,10,394.91228,355.44995300000005,0.9000731833385884,35.544995300000004,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770889500,2026-02-12 09:45:00,1,75.0,68.25,0.9099999999878666,68.25,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770890040,2026-02-12 09:54:00,3,766.9891250000001,705.4099950000001,0.919713164119609,235.13666500000002,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770890400,2026-02-12 10:00:00,1,5.75,5.2325,0.9099999998417391,5.2325,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770890460,2026-02-12 10:01:00,1,1.11,1.0101000000000002,0.9099999991801803,1.0101000000000002,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770891900,2026-02-12 10:25:00,1,10.65,9.798,0.919999999913615,9.798,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770892320,2026-02-12 10:32:00,1,55.537628,51.649994,0.9299999992630222,51.649994,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770892380,2026-02-12 10:33:00,2,99.919108,93.09998300000001,0.9317535440675497,46.549991500000004,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770892620,2026-02-12 10:37:00,1,10.65,9.798,0.919999999913615,9.798,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770892920,2026-02-12 10:42:00,1,5.376343,4.999998000000001,0.9299998156869829,4.999998000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770893160,2026-02-12 10:46:00,2,110.53999999999999,102.8022,0.9299999999915868,51.4011,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770894300,2026-02-12 11:05:00,2,81.23,75.54390000000001,0.929999999988551,37.771950000000004,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770894600,2026-02-12 11:10:00,1,100.0,93.0,0.9299999999906999,93.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770895080,2026-02-12 11:18:00,1,10.42,9.7948,0.9399999999097888,9.7948,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770895200,2026-02-12 11:20:00,1,5.0,4.699999999999999,0.9399999998119999,4.699999999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770895380,2026-02-12 11:23:00,1,50.095733,47.089989,0.9399999995820004,47.089989,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770895680,2026-02-12 11:28:00,1,416.0,391.04,0.9399999999977403,391.04,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770896100,2026-02-12 11:35:00,2,10.43,9.7499,0.9347938637646411,4.87495,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770896280,2026-02-12 11:38:00,1,10.31,9.7945,0.9499999999078563,9.7945,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770897060,2026-02-12 11:51:00,1,5.0,4.75,0.9499999998099999,4.75,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770897180,2026-02-12 11:53:00,1,5.0,4.699999999999999,0.9399999998119999,4.699999999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770897840,2026-02-12 12:04:00,1,10.31,9.6914,0.9399999999088263,9.6914,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770899280,2026-02-12 12:28:00,1,1.29,1.2126,0.9399999992713177,1.2126,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770900360,2026-02-12 12:46:00,1,5.26314,4.999982999999999,0.9499999998194992,4.999982999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770902760,2026-02-12 13:26:00,1,100.0,95.0,0.9499999999905,95.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770903420,2026-02-12 13:37:00,1,22.6842,21.54999,0.9499999999581207,21.54999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770903840,2026-02-12 13:44:00,1,5.6,5.263999999999999,0.9399999998321428,5.263999999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770904800,2026-02-12 14:00:00,1,1.04165,0.999984,0.9599999990783852,0.999984,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770905280,2026-02-12 14:08:00,1,26.0,24.7,0.9499999999634615,24.7,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770907380,2026-02-12 14:43:00,1,40.0,38.0,0.9499999999762501,38.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770907980,2026-02-12 14:53:00,2,1541.0,1448.54,0.93999999999939,724.27,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770908880,2026-02-12 15:08:00,1,285.0,262.2,0.919999999996772,262.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770908940,2026-02-12 15:09:00,1,5.0,4.55,0.909999999818,4.55,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909000,2026-02-12 15:10:00,1,200.0,182.0,0.90999999999545,182.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909240,2026-02-12 15:14:00,7,105.0,97.14000000000001,0.9251428571340463,13.877142857142859,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909300,2026-02-12 15:15:00,2,129.706512,119.329991,0.9199999996845186,59.6649955,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909360,2026-02-12 15:16:00,11,450.8172,419.25999600000006,0.9299999999979373,38.1145450909091,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909540,2026-02-12 15:19:00,1,5.0,4.65,0.9299999998140001,4.65,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770909600,2026-02-12 15:20:00,1,200.0,188.0,0.9399999999953,188.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770910920,2026-02-12 15:42:00,1,200.0,186.0,0.9299999999953501,186.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770910980,2026-02-12 15:43:00,2,10.0,9.3,0.9299999999070001,4.65,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770911040,2026-02-12 15:44:00,2,10.0,9.399999999999999,0.9399999999059998,4.699999999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770911160,2026-02-12 15:46:00,1,5.05262,4.799989,0.9499999998119787,4.799989,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770911760,2026-02-12 15:56:00,1,0.34,0.3094,0.9099999973235293,0.3094,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912000,2026-02-12 16:00:00,3,92.0,83.72,0.9099999999901086,27.906666666666666,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912060,2026-02-12 16:01:00,1,20.68,18.612,0.8999999999564798,18.612,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912420,2026-02-12 16:07:00,17,887.258309,782.807045,0.8822763755026358,46.04747323529412,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912480,2026-02-12 16:08:00,3,239.36226599999998,210.899994,0.8810912326469993,70.299998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912540,2026-02-12 16:09:00,3,210.00449,185.67999600000002,0.8841715527087819,61.89333200000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912600,2026-02-12 16:10:00,10,767.510111,663.969976,0.865096063860369,66.39699759999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912720,2026-02-12 16:12:00,14,635.548751,552.229971,0.8689026138911113,39.444997928571425,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912780,2026-02-12 16:13:00,7,353.91952100000003,307.799983,0.8696891941123821,43.97142614285714,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912840,2026-02-12 16:14:00,2,42.141376,36.653997000000004,0.8697864303037998,18.326998500000002,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912900,2026-02-12 16:15:00,1,123.0,104.55,0.8499999999930894,104.55,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770912960,2026-02-12 16:16:00,1,89.23,75.8455,0.849999999990474,75.8455,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913020,2026-02-12 16:17:00,6,309.160915,268.969996,0.8699999998354578,44.82833266666666,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913080,2026-02-12 16:18:00,4,312.0,268.46999999999997,0.8604807692280112,67.11749999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913140,2026-02-12 16:19:00,2,17.241369,14.999991,0.8699999982095391,7.4999955,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913260,2026-02-12 16:21:00,2,418.0,351.3,0.8404306220075588,175.65,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913320,2026-02-12 16:22:00,2,555.0,459.58,0.8280720720705801,229.79,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913380,2026-02-12 16:23:00,2,292.96000000000004,243.1568,0.8299999999971668,121.5784,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913440,2026-02-12 16:24:00,1,293.0,240.26,0.8199999999972014,240.26,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913560,2026-02-12 16:26:00,2,612.0,497.72,0.8132679738548804,248.86,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913740,2026-02-12 16:29:00,1,2.7125,2.17,0.7999999997050691,2.17,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
1770913860,2026-02-12 16:31:00,1,5.005431,4.049999,0.8091209326810975,4.049999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1345814_YES.csv,1345814_YES
