timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771007701,2026-02-14T02:35:01.863839,0.0005,0.001,0.0,0.001,0,298502.3
1771007951,2026-02-14T02:39:11.439456,0.0005,0.001,0.0,0.001,0,298512.3
1771008131,2026-02-14T02:42:11.422303,0.0005,0.001,0.0,0.001,0,298581.3
1771008311,2026-02-14T02:45:11.628731,0.0005,0.001,0.0,0.001,0,298586.3
1771008491,2026-02-14T02:48:11.445238,0.0005,0.001,0.0,0.001,0,298586.3
1771008678,2026-02-14T02:51:18.081886,0.0005,0.001,0.0,0.001,0,298382.3
1771008851,2026-02-14T02:54:11.614109,0.0005,0.001,0.0,0.001,0,298381.23
1771009036,2026-02-14T02:57:16.439248,0.0005,0.001,0.0,0.001,0,298386.23
1771009211,2026-02-14T03:00:11.649710,0.0005,0.001,0.0,0.001,0,298491.93
1771009391,2026-02-14T03:03:11.684153,0.0005,0.001,0.0,0.001,0,580875.58
1771009571,2026-02-14T03:06:11.670092,0.0005,0.001,0.0,0.001,0,580249.93
1771009751,2026-02-14T03:09:11.658419,0.0005,0.001,0.0,0.001,0,580090.78
1771009936,2026-02-14T03:12:16.678196,0.0005,0.001,0.0,0.001,0,580154.96
1771010111,2026-02-14T03:15:11.854885,0.0005,0.001,0.0,0.001,0,580129.11
1771010292,2026-02-14T03:18:12.105552,0.0005,0.001,0.0,0.001,0,580123.47
1771010472,2026-02-14T03:21:12.015662,0.0005,0.001,0.0,0.001,0,580123.47
1771010651,2026-02-14T03:24:11.892172,0.0005,0.001,0.0,0.001,0,580128.47
1771010831,2026-02-14T03:27:11.880543,0.0005,0.001,0.0,0.001,0,589979.35
1771011012,2026-02-14T03:30:12.221528,0.0005,0.001,0.0,0.001,0,584850.35
1771011191,2026-02-14T03:33:11.688802,0.0005,0.001,0.0,0.001,0,583888.35
1771011372,2026-02-14T03:36:12.121656,0.0005,0.001,0.0,0.001,0,583813.35
1771011552,2026-02-14T03:39:12.104089,0.0005,0.001,0.0,0.001,0,582818.35
1771011732,2026-02-14T03:42:12.052386,0.0005,0.001,0.0,0.001,0,583121.39
