timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771031173,2026-02-14T09:06:13.434178,0.9585,0.959,0.958,0.001,60427.969999999994,129038.47
1771031353,2026-02-14T09:09:13.055317,0.9575,0.958,0.957,0.001,117006.79,129525.39
1771031533,2026-02-14T09:12:13.274408,0.958,0.959,0.957,0.002,117006.79,126541.34
1771031713,2026-02-14T09:15:13.428589,0.9575,0.958,0.957,0.001,116804.79,126479.32
1771031893,2026-02-14T09:18:13.437140,0.957,0.958,0.956,0.002,126765.81999999999,126479.32
1771032073,2026-02-14T09:21:13.254523,0.957,0.958,0.956,0.002,126860.04,126474.58
1771032253,2026-02-14T09:24:13.443182,0.957,0.958,0.956,0.002,125902.85999999999,126474.58
1771032433,2026-02-14T09:27:13.495212,0.957,0.958,0.956,0.002,125851.04999999999,126422.77
1771032613,2026-02-14T09:30:13.468752,0.958,0.959,0.957,0.002,116442.82999999999,126536.97
1771032793,2026-02-14T09:33:13.454691,0.958,0.959,0.957,0.002,116233.56,126427.7
1771032973,2026-02-14T09:36:13.637379,0.958,0.959,0.957,0.002,116046.26999999999,126240.41
1771033153,2026-02-14T09:39:13.762487,0.958,0.959,0.957,0.002,116015.62,126099.76000000001
1771033333,2026-02-14T09:42:13.852773,0.9565,0.957,0.956,0.001,125848.95999999999,125914.24
1771033513,2026-02-14T09:45:13.641880,0.9565,0.957,0.956,0.001,125927.23,94795.07
1771033693,2026-02-14T09:48:13.666734,0.957,0.958,0.956,0.002,125860.01,145774.93
1771033873,2026-02-14T09:51:13.663777,0.9565,0.957,0.956,0.001,125654.85999999999,95051.82
1771034053,2026-02-14T09:54:13.668877,0.9565,0.957,0.956,0.001,125854.85999999999,95017.72
1771034237,2026-02-14T09:57:17.590758,0.9565,0.957,0.956,0.001,125720.76,95017.72
1771034413,2026-02-14T10:00:13.669768,0.9565,0.957,0.956,0.001,125731.17,94928.13
1771034593,2026-02-14T10:03:13.655625,0.9565,0.957,0.956,0.001,125631.17,94928.13
1771034773,2026-02-14T10:06:13.600678,0.9565,0.957,0.956,0.001,125525.70999999999,94822.67
1771034953,2026-02-14T10:09:13.875334,0.9565,0.957,0.956,0.001,125294.90999999999,94714.61
1771035133,2026-02-14T10:12:13.814018,0.9565,0.957,0.956,0.001,125079.51999999999,94498.17
1771035313,2026-02-14T10:15:13.872500,0.9565,0.957,0.956,0.001,125079.51999999999,94446.66
1771035493,2026-02-14T10:18:13.858318,0.9575,0.958,0.957,0.001,115526.43,145618.41
1771035673,2026-02-14T10:21:13.885785,0.9575,0.958,0.957,0.001,115525.37,145613.41
1771035853,2026-02-14T10:24:13.866211,0.9575,0.958,0.957,0.001,115167.15,145076.13
1771036034,2026-02-14T10:27:14.053336,0.9575,0.958,0.957,0.001,115427.61,144733.18
1771036214,2026-02-14T10:30:14.020019,0.9575,0.958,0.957,0.001,115576.79,144731.66
1771036394,2026-02-14T10:33:14.209236,0.9565,0.957,0.956,0.001,124965.07999999999,93528.1
1771036578,2026-02-14T10:36:18.716624,0.9565,,,0.001,124856.78,93479.82
1771036753,2026-02-14T10:39:13.865249,0.9565,0.957,0.956,0.001,124644.79,93267.83
1771036934,2026-02-14T10:42:14.064439,0.9565,0.957,0.956,0.001,124547.06,93246.93000000001
1771037114,2026-02-14T10:45:14.211156,0.957,0.958,0.956,0.002,124547.06,144469.55000000002
1771037294,2026-02-14T10:48:14.230769,0.957,0.958,0.956,0.002,123713.0,144414.03
1771037474,2026-02-14T10:51:14.051637,0.9575,0.958,0.957,0.001,114202.29,149303.32
1771037654,2026-02-14T10:54:14.033590,0.9575,0.958,0.957,0.001,114202.29,149303.32
1771037834,2026-02-14T10:57:14.434048,0.957,0.958,0.956,0.002,123544.86,149199.1
1771038014,2026-02-14T11:00:14.241104,0.957,0.958,0.956,0.002,123664.86,150978.44
1771038194,2026-02-14T11:03:14.219631,0.9565,0.957,0.956,0.001,123619.93999999999,99714.21
1771038374,2026-02-14T11:06:14.243235,0.957,0.958,0.956,0.002,123619.93999999999,150978.44
1771038554,2026-02-14T11:09:14.420878,0.957,0.958,0.956,0.002,123529.57999999999,150721.42
1771038734,2026-02-14T11:12:14.238000,0.9575,0.958,0.957,0.001,113875.37,150367.98
1771038914,2026-02-14T11:15:14.310707,0.9565,0.957,0.956,0.001,122513.42,99764.82
1771039094,2026-02-14T11:18:14.438520,0.9565,0.957,0.956,0.001,122195.9,99664.94
1771039274,2026-02-14T11:21:14.376042,0.9565,0.957,0.956,0.001,121976.06999999999,99445.12
1771039454,2026-02-14T11:24:14.215827,0.9565,0.957,0.956,0.001,121929.18,99353.97
1771039634,2026-02-14T11:27:14.285201,0.9565,0.957,0.956,0.001,121649.12999999999,101653.97
1771039814,2026-02-14T11:30:14.406735,0.9565,0.957,0.956,0.001,121649.12999999999,101653.97
1771039994,2026-02-14T11:33:14.662669,0.9565,0.957,0.956,0.001,121556.81999999999,101561.66
1771040174,2026-02-14T11:36:14.566329,0.9565,0.957,0.956,0.001,121556.81999999999,101561.66
1771040354,2026-02-14T11:39:14.652494,0.9565,0.957,0.956,0.001,121404.53,101408.32
1771040534,2026-02-14T11:42:14.434791,0.9565,0.957,0.956,0.001,123866.37,101181.42
1771040714,2026-02-14T11:45:14.550246,0.9565,0.957,0.956,0.001,123513.64,100600.47
1771040894,2026-02-14T11:48:14.627796,0.9565,0.957,0.956,0.001,124459.4,100479.36
1771041074,2026-02-14T11:51:14.808846,0.9565,0.957,0.956,0.001,124459.4,100451.46
1771041259,2026-02-14T11:54:19.461896,0.9565,0.957,0.956,0.001,124203.53,100276.75
1771041434,2026-02-14T11:57:14.675294,0.9565,0.957,0.956,0.001,121421.81999999999,100085.04000000001
1771041614,2026-02-14T12:00:14.635626,0.9565,0.957,0.956,0.001,121761.34,100082.95
1771041794,2026-02-14T12:03:14.838428,0.9565,0.957,0.956,0.001,122872.34,100029.52
1771041974,2026-02-14T12:06:14.885473,0.9565,0.957,0.956,0.001,123237.04,100011.08
1771042155,2026-02-14T12:09:15.108771,0.9565,0.957,0.956,0.001,123309.48,99857.37
1771042334,2026-02-14T12:12:14.728941,0.9565,0.957,0.956,0.001,123235.37999999999,99719.82
1771042515,2026-02-14T12:15:15.054927,0.9565,0.957,0.956,0.001,122546.71999999999,99607.48
1771042695,2026-02-14T12:18:15.097876,0.956,0.957,0.955,0.002,132735.18,99645.49
1771042874,2026-02-14T12:21:14.851443,0.9565,0.957,0.956,0.001,119762.51999999999,99782.87
1771043054,2026-02-14T12:24:14.892524,0.9555,0.956,0.955,0.001,132730.74,98238.56
1771043235,2026-02-14T12:27:15.060406,0.956,0.957,0.955,0.002,132600.31,99509.08
1771043415,2026-02-14T12:30:15.222100,0.956,0.957,0.955,0.002,132600.31,99409.08
1771043595,2026-02-14T12:33:15.260924,0.956,0.957,0.955,0.002,132653.84,99221.54000000001
1771043775,2026-02-14T12:36:15.083439,0.956,0.957,0.955,0.002,132516.19999999998,99392.46
1771043955,2026-02-14T12:39:15.110804,0.956,0.957,0.955,0.002,132625.51,99474.82
1771044135,2026-02-14T12:42:15.065398,0.9565,0.957,0.956,0.001,119478.84,99247.35
1771044315,2026-02-14T12:45:15.029343,0.957,0.958,0.956,0.002,119909.33,152147.48
1771044495,2026-02-14T12:48:15.211377,0.9575,0.958,0.957,0.001,109794.31999999999,152147.48
1771044675,2026-02-14T12:51:15.242166,0.957,0.958,0.956,0.002,119799.26999999999,152047.43
1771044855,2026-02-14T12:54:15.265347,0.957,0.958,0.956,0.002,119849.37,146641.34
1771045035,2026-02-14T12:57:15.222275,0.957,0.958,0.956,0.002,119486.76,146593.31
1771045215,2026-02-14T13:00:15.436676,0.956,0.957,0.955,0.002,132751.33,93659.92
1771045395,2026-02-14T13:03:15.224529,0.956,0.957,0.955,0.002,132738.24,93716.83
1771045575,2026-02-14T13:06:15.256661,0.956,0.957,0.955,0.002,132688.24,93711.83
1771045755,2026-02-14T13:09:15.449630,0.956,0.957,0.955,0.002,132554.58,93671.77
1771045935,2026-02-14T13:12:15.456817,0.956,0.957,0.955,0.002,132469.07,93580.54000000001
1771046115,2026-02-14T13:15:15.412134,0.957,0.958,0.956,0.002,121724.5,148356.43
1771046295,2026-02-14T13:18:15.466720,0.957,0.958,0.956,0.002,121604.76999999999,148304.34
1771046475,2026-02-14T13:21:15.459921,0.9565,0.957,0.956,0.001,122140.43,95595.95
1771046655,2026-02-14T13:24:15.447024,0.9565,0.957,0.956,0.001,122185.59,95485.40000000001
1771046835,2026-02-14T13:27:15.655628,0.9565,0.957,0.956,0.001,122029.87999999999,95507.98
1771047015,2026-02-14T13:30:15.463969,0.9565,0.957,0.956,0.001,121967.70999999999,95494.91
1771047195,2026-02-14T13:33:15.590295,0.9565,0.957,0.956,0.001,122310.48999999999,95122.64
1771047375,2026-02-14T13:36:15.662849,0.9565,0.957,0.956,0.001,123122.76,95550.51000000001
1771047555,2026-02-14T13:39:15.622238,0.9565,0.957,0.956,0.001,126517.42,95545.17
1771047735,2026-02-14T13:42:15.624960,0.9565,0.957,0.956,0.001,126517.42,95545.17
1771047915,2026-02-14T13:45:15.649001,0.9565,0.957,0.956,0.001,126504.48999999999,95418.94
1771048095,2026-02-14T13:48:15.641268,0.9565,0.957,0.956,0.001,126956.01999999999,95427.24
1771048275,2026-02-14T13:51:15.623932,0.9565,0.957,0.956,0.001,126956.01999999999,95427.24
1771048455,2026-02-14T13:54:15.621901,0.9565,0.957,0.956,0.001,126856.01999999999,95527.24
1771048635,2026-02-14T13:57:15.668612,0.9565,0.957,0.956,0.001,127374.04999999999,95369.04000000001
1771048815,2026-02-14T14:00:15.777247,0.9565,0.957,0.956,0.001,127831.42,95326.41
1771048995,2026-02-14T14:03:15.776740,0.9565,0.957,0.956,0.001,127179.95999999999,95348.09
1771049175,2026-02-14T14:06:15.764696,0.9565,0.957,0.956,0.001,127434.29999999999,95276.41
1771049355,2026-02-14T14:09:15.868805,0.9565,0.957,0.956,0.001,129364.95,95032.07
1771049536,2026-02-14T14:12:16.287256,0.9565,0.957,0.956,0.001,126861.81,94996.56
1771049715,2026-02-14T14:15:15.772598,0.9565,0.957,0.956,0.001,126741.81,93558.93000000001
1771049896,2026-02-14T14:18:16.029036,0.9555,0.956,0.955,0.001,135175.11,91204.08
1771050075,2026-02-14T14:21:15.830184,0.9555,0.956,0.955,0.001,135106.47999999998,91120.05
1771050256,2026-02-14T14:24:16.100050,0.9555,0.956,0.955,0.001,134535.51,89858.92
1771050436,2026-02-14T14:27:16.034930,0.9555,0.956,0.955,0.001,134959.21,89865.42
1771050616,2026-02-14T14:30:16.090354,0.9555,0.956,0.955,0.001,135059.21,86008.14
1771050796,2026-02-14T14:33:16.251414,0.956,0.957,0.955,0.002,134874.34,87041.08
1771050976,2026-02-14T14:36:16.041381,0.956,0.957,0.955,0.002,137209.63999999998,86911.43000000001
1771051156,2026-02-14T14:39:16.072322,0.956,0.957,0.955,0.002,137252.19,86851.11
1771051336,2026-02-14T14:42:16.252655,0.9555,0.956,0.955,0.001,137498.91,85452.88
1771051516,2026-02-14T14:45:16.220274,0.9565,0.957,0.956,0.001,124693.22,86728.27
1771051696,2026-02-14T14:48:16.218321,0.9565,0.957,0.956,0.001,124501.42,86141.98
1771051876,2026-02-14T14:51:16.201293,0.9565,0.957,0.956,0.001,124355.78,85976.36
1771052056,2026-02-14T14:54:16.227147,0.9565,0.957,0.956,0.001,124455.78,85662.88
1771052236,2026-02-14T14:57:16.475836,0.9565,0.957,0.956,0.001,124406.2,85298.77
1771052416,2026-02-14T15:00:16.257071,0.956,0.957,0.955,0.002,137499.37,84771.15000000001
1771052596,2026-02-14T15:03:16.454266,0.956,0.957,0.955,0.002,137228.25,84901.87000000001
1771052776,2026-02-14T15:06:16.478603,0.956,0.957,0.955,0.002,137103.24,85025.90000000001
1771052956,2026-02-14T15:09:16.511063,0.9555,0.956,0.955,0.001,137061.18,84309.42
1771053136,2026-02-14T15:12:16.456215,0.9555,0.956,0.955,0.001,137061.18,84980.42
1771053316,2026-02-14T15:15:16.602295,0.9555,0.956,0.955,0.001,137061.18,84980.42
1771053496,2026-02-14T15:18:16.486122,0.9555,0.956,0.955,0.001,137104.56,84920.97
1771053680,2026-02-14T15:21:20.498127,0.9555,0.956,0.955,0.001,136825.5,84753.96
1771053856,2026-02-14T15:24:16.385197,0.9555,0.956,0.955,0.001,136372.72,84671.06
1771054041,2026-02-14T15:27:21.216837,0.956,0.957,0.955,0.002,134916.53,85667.83
1771054216,2026-02-14T15:30:16.451814,0.956,0.957,0.955,0.002,134823.43,85609.01000000001
1771054396,2026-02-14T15:33:16.434843,0.956,0.957,0.955,0.002,134810.19999999998,85603.89
1771054576,2026-02-14T15:36:16.672554,0.956,0.957,0.955,0.002,134810.19999999998,85503.89
1771054756,2026-02-14T15:39:16.710087,0.956,0.957,0.955,0.002,134601.71,85197.21
1771054936,2026-02-14T15:42:16.652542,0.956,0.957,0.955,0.002,134693.19,85188.7
1771055116,2026-02-14T15:45:16.678433,0.956,0.957,0.955,0.002,134639.33,85075.02
1771055296,2026-02-14T15:48:16.634592,0.9565,0.957,0.956,0.001,121907.48999999999,85019.79000000001
1771055476,2026-02-14T15:51:16.628519,0.9565,0.957,0.956,0.001,122007.48999999999,84724.06
1771055656,2026-02-14T15:54:16.571939,0.9575,0.958,0.957,0.001,118918.95,119706.52
1771055836,2026-02-14T15:57:16.944233,0.9575,0.958,0.957,0.001,123971.73,62092.420000000006
1771056016,2026-02-14T16:00:16.860113,0.9585,0.96,0.957,0.003,123862.84999999999,65288.14000000001
1771056196,2026-02-14T16:03:16.822177,0.9595,0.96,0.959,0.001,33486.21,12846.84
1771056376,2026-02-14T16:06:16.905027,0.9605,0.961,0.96,0.001,18528.63,13155.93
1771056556,2026-02-14T16:09:16.804571,0.9615,0.962,0.961,0.001,29402.07,19459.88
1771056736,2026-02-14T16:12:16.839302,0.9615,0.962,0.961,0.001,22861.94,19266.99
1771056916,2026-02-14T16:15:16.974318,0.9615,0.962,0.961,0.001,22893.17,19055.99
1771057096,2026-02-14T16:18:16.822377,0.9615,0.962,0.961,0.001,22947.36,18440.05
1771057277,2026-02-14T16:21:17.091890,0.9615,0.962,0.961,0.001,22748.44,18480.62
1771057457,2026-02-14T16:24:17.107172,0.9615,0.962,0.961,0.001,20870.09,19258.33
1771057637,2026-02-14T16:27:17.097020,0.9615,0.962,0.961,0.001,20828.59,69201.15
1771057817,2026-02-14T16:30:17.228503,0.9615,0.962,0.961,0.001,20786.31,68002.91
1771057997,2026-02-14T16:33:17.069740,0.9615,0.962,0.961,0.001,20791.68,71259.06
1771058177,2026-02-14T16:36:17.081296,0.9615,0.962,0.961,0.001,23042.219999999998,70736.59999999999
1771058357,2026-02-14T16:39:17.235017,0.9615,0.962,0.961,0.001,23497.219999999998,70069.59999999999
1771058537,2026-02-14T16:42:17.282747,0.9615,0.962,0.961,0.001,22389.01,70069.59
1771058717,2026-02-14T16:45:17.229509,0.9615,0.962,0.961,0.001,22399.01,70263.34999999999
1771058897,2026-02-14T16:48:17.285062,0.9615,0.962,0.961,0.001,22884.15,70158.48999999999
1771059077,2026-02-14T16:51:17.241961,0.9615,0.962,0.961,0.001,22872.39,70049.44
1771059257,2026-02-14T16:54:17.440700,0.9615,0.962,0.961,0.001,23195.44,67893.53
