start,end,start_datetime,end_datetime,duration_buckets,duration_minutes,num_anomalous_buckets,peak_stress_score,peak_stress_score,peak_trade_count,peak_amount_sum,peak_avg_trade_size,total_amount,snapshot_covered,num_snapshot_buckets,max_abs_midpoint_return,max_spread,min_total_depth,max_abs_depth_imbalance,peak_activity_component,peak_liquidity_component,peak_price_component,mean_activity_component,mean_liquidity_component,mean_price_component,dominant_driver,market_file,market_stem
1771325220,1771325220,2026-02-17 10:47:00,2026-02-17 10:47:00,1,1,1,35.777735318135356,35.777735318135356,3.0,20015.11224,6671.7040799999995,20015.11224,True,1,0.05797101449275344,0.001,657538.41,0.2779301516393545,18.794165799857367,11.534879965057026,5.448689553220963,18.794165799857367,11.534879965057026,5.448689553220963,activity,572473_YES.csv,572473_YES
1771475160,1771475160,2026-02-19 04:26:00,2026-02-19 04:26:00,1,1,1,24.005249033849022,24.005249033849022,3.0,2546.806179,848.9353930000001,2546.806179,True,1,0.028169014084506894,0.003,856947.46,0.22837080350293584,13.59977267217824,6.759821913404298,3.6456544482664843,13.59977267217824,6.759821913404298,3.6456544482664843,activity,572473_YES.csv,572473_YES
1771607760,1771607880,2026-02-20 17:16:00,2026-02-20 17:18:00,3,3,3,23.630109519804925,23.630109519804925,1.0,7038.993160000001,7038.993160000001,10473.566239000002,True,3,0.012345679012345734,0.002,831347.3500000001,0.7266400380057746,14.156582691922203,17.189231205222885,7.616867247541252,6.184862587888062,8.894353309428181,2.495922600889224,liquidity,572473_YES.csv,572473_YES
1771403880,1771403880,2026-02-18 08:38:00,2026-02-18 08:38:00,1,1,1,22.8405676251371,22.8405676251371,3.0,1556.3150199999998,518.7716733333333,1556.3150199999998,True,1,0.04166666666666674,0.001,517196.66000000003,0.2784056262080269,14.311033786050624,4.786327791171013,3.743206047915464,14.311033786050624,4.786327791171013,3.743206047915464,activity,572473_YES.csv,572473_YES
1771117140,1771117140,2026-02-15 00:59:00,2026-02-15 00:59:00,1,1,1,18.807855067339318,18.807855067339318,5.0,6255.05563,1251.0111259999999,6255.05563,True,1,0.0,0.001,1282846.22,0.46642834555805146,20.234680685602395,-0.9718268054280945,-0.45499881283498433,20.234680685602395,-0.9718268054280945,-0.45499881283498433,activity,572473_YES.csv,572473_YES
1771274820,1771274820,2026-02-16 20:47:00,2026-02-16 20:47:00,1,1,1,18.59108382817343,18.59108382817343,6.0,11820.202718,1970.0337863333334,11820.202718,True,1,0.0,0.001,377420.22,0.4646224306689239,18.69796807520267,0.14450138669380497,-0.25138563372304196,18.69796807520267,0.14450138669380497,-0.25138563372304196,activity,572473_YES.csv,572473_YES
1771416480,1771416480,2026-02-18 12:08:00,2026-02-18 12:08:00,1,1,1,18.145496567596048,18.145496567596048,3.0,644.4799979999999,214.82666599999996,644.4799979999999,True,1,0.0273972602739726,0.001,706939.91,0.2879252495449012,10.477434780627433,2.253821387633956,5.414240399334661,10.477434780627433,2.253821387633956,5.414240399334661,activity,572473_YES.csv,572473_YES
1771421700,1771421700,2026-02-18 13:35:00,2026-02-18 13:35:00,1,1,1,18.027484430194548,18.027484430194548,3.0,149.999997,49.999999,149.999997,True,1,0.02898550724637683,0.001,598356.93,0.556060427009678,1.6242350126365364,12.526071304140023,3.8771781134179903,1.6242350126365364,12.526071304140023,3.8771781134179903,liquidity,572473_YES.csv,572473_YES
1771213920,1771213920,2026-02-16 03:52:00,2026-02-16 03:52:00,1,1,1,16.616946709462386,16.616946709462386,1.0,1599.9999999999998,1599.9999999999998,1599.9999999999998,True,1,0.048387096774193616,0.001,283462.26,0.14319980374106947,8.91923814809337,4.112476841645465,3.58523171972355,8.91923814809337,4.112476841645465,3.58523171972355,activity,572473_YES.csv,572473_YES
1771341420,1771341420,2026-02-17 15:17:00,2026-02-17 15:17:00,1,1,1,16.34036058769111,16.34036058769111,1.0,12.469999,12.469999,12.469999,True,1,0.0547945205479452,0.001,465509.1,0.7277008333456854,-0.8483736105209831,10.661059896015042,6.527674302197049,-0.8483736105209831,10.661059896015042,6.527674302197049,liquidity,572473_YES.csv,572473_YES
1771266300,1771266300,2026-02-16 18:25:00,2026-02-16 18:25:00,1,1,1,15.435009387391167,15.435009387391167,1.0,1110.43,1110.43,1110.43,True,1,0.01724137931034475,0.003,489366.73,0.598794548211318,7.820110740045653,5.8556369796203365,1.7592616677251791,7.820110740045653,5.8556369796203365,1.7592616677251791,activity,572473_YES.csv,572473_YES
1771018380,1771018380,2026-02-13 21:33:00,2026-02-13 21:33:00,1,1,1,14.973266020575437,14.973266020575437,3.0,642.329998,214.10999933333335,642.329998,True,1,0.0185185185185186,0.001,636812.96,0.837192697837054,8.65265551215953,4.44286550810162,1.8777450003142875,8.65265551215953,4.44286550810162,1.8777450003142875,activity,572473_YES.csv,572473_YES
1771185060,1771185060,2026-02-15 19:51:00,2026-02-15 19:51:00,1,1,1,14.700741759847435,14.700741759847435,2.0,1940.329999,970.1649995,1940.329999,True,1,0.0,0.001,654750.72,0.5523586136720858,15.103623493601948,-0.029019326982286042,-0.3738624067722253,15.103623493601948,-0.029019326982286042,-0.3738624067722253,activity,572473_YES.csv,572473_YES
1771016580,1771016580,2026-02-13 21:03:00,2026-02-13 21:03:00,1,1,1,14.694923950162593,14.694923950162593,1.0,361.849999,361.849999,361.849999,True,1,0.019230769230769162,0.001,461851.64,0.7834736713287409,5.706837618664322,6.818184484072107,2.169901847426165,5.706837618664322,6.818184484072107,2.169901847426165,liquidity,572473_YES.csv,572473_YES
1771596420,1771596420,2026-02-20 14:07:00,2026-02-20 14:07:00,1,1,1,14.384277348554598,14.384277348554598,2.0,10293.39633,5146.698165,10293.39633,True,1,0.0,0.001,858658.34,0.45702242873457677,15.175808671207541,-0.40118782432380795,-0.39034349832913534,15.175808671207541,-0.40118782432380795,-0.39034349832913534,activity,572473_YES.csv,572473_YES
1771523820,1771523820,2026-02-19 17:57:00,2026-02-19 17:57:00,1,1,1,14.335786501065478,14.335786501065478,1.0,1792.25165,1792.25165,1792.25165,True,1,0.0,0.001,1190908.48,0.29251280501420224,13.124351378791062,1.4389095133252434,-0.22747439105082617,13.124351378791062,1.4389095133252434,-0.22747439105082617,activity,572473_YES.csv,572473_YES
