bucket,datetime,trade_count,size_sum,amount_sum,vwap,avg_trade_size,max_trade_size,midpoint,midpoint_return,abs_midpoint_return,spread,spread_pct,bid_depth_top5,ask_depth_top5,total_depth,depth_change,depth_imbalance,depth_drop,abs_depth_imbalance,z_trade_count,z_amount_sum,z_avg_trade_size,z_spread,z_depth_drop,z_abs_midpoint_return,z_abs_depth_imbalance,activity_score,liquidity_score,price_dislocation_score,stress_score,is_stress_anomaly,market_file,market_stem
1770743880,2026-02-10 17:18:00,1,250.0,0.75,0.002999999999988,0.75,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,-0.6784681514307593,-0.6784681514307593,0.0,0.0,0.0,0.0,-1.3569363028615187,0.0,0.0,-1.3569363028615187,False,1303357_YES.csv,1303357_YES
1770755460,2026-02-10 20:31:00,1,400.0,1.6,0.00399999999999,1.6,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,-0.5947671192080652,-0.5947671192080652,0.0,0.0,0.0,0.0,-1.1895342384161305,0.0,0.0,-1.1895342384161305,False,1303357_YES.csv,1303357_YES
1770764100,2026-02-10 22:55:00,1,142.85,0.42855,0.002999999999978999,0.42855,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,-0.6621384192497176,-0.6621384192497176,0.0,0.0,0.0,0.0,-1.3242768384994352,0.0,0.0,-1.3242768384994352,False,1303357_YES.csv,1303357_YES
1770765180,2026-02-10 23:13:00,1,8899.0,26.697,0.0029999999999996627,26.697,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,1.2930325514644971,1.2930325514644971,0.0,0.0,0.0,0.0,2.5860651029289943,0.0,0.0,2.5860651029289943,False,1303357_YES.csv,1303357_YES
1770875040,2026-02-12 05:44:00,1,1000.0,3.0,0.002999999999997,3.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,-0.49984790837832044,-0.49984790837832044,0.0,0.0,0.0,0.0,-0.9996958167566409,0.0,0.0,-0.9996958167566409,False,1303357_YES.csv,1303357_YES
1770888600,2026-02-12 09:30:00,2,63450.0,190.35000000000002,0.0029999999999999532,95.17500000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,4.8,4.531648487793053,3.864161383467517,0.0,0.0,0.0,0.0,13.19580987126057,0.0,0.0,13.19580987126057,True,1303357_YES.csv,1303357_YES
1770888840,2026-02-12 09:34:00,1,63400.0,190.2,0.0029999999999999532,190.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.1961161351381845,3.2924390812101234,4.204123293158581,0.0,0.0,0.0,0.0,7.30044623923052,0.0,0.0,7.30044623923052,True,1303357_YES.csv,1303357_YES
1770889080,2026-02-12 09:38:00,2,63400.0,190.20000000000002,0.0029999999999999532,95.10000000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,3.469443332443555,2.7156594758102433,1.715168837888833,0.0,0.0,0.0,0.0,7.900271646142632,0.0,0.0,7.900271646142632,True,1303357_YES.csv,1303357_YES
1770889200,2026-02-12 09:40:00,1,63400.0,190.2,0.0029999999999999532,190.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.272352389700961,2.3646889423106314,3.095020579759259,0.0,0.0,0.0,0.0,5.18735713236893,0.0,0.0,5.18735713236893,False,1303357_YES.csv,1303357_YES
1770889380,2026-02-12 09:43:00,1,63400.0,190.2,0.0029999999999999532,190.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.2674318523619177,2.1225000268292735,2.626367846316376,0.0,0.0,0.0,0.0,4.4814360207837325,0.0,0.0,4.4814360207837325,False,1303357_YES.csv,1303357_YES
1770889440,2026-02-12 09:44:00,1,45052.0,135.156,0.0029999999999999337,135.156,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.26276913640612176,1.2805038848663892,1.5951846689491551,0.0,0.0,0.0,0.0,2.6129194174094224,0.0,0.0,2.6129194174094224,False,1303357_YES.csv,1303357_YES
1770889560,2026-02-12 09:46:00,1,62000.0,186.0,0.002999999999999952,186.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.2583424532221109,1.8432671286016225,2.182422767098772,0.0,0.0,0.0,0.0,3.7673474424782833,0.0,0.0,3.7673474424782833,False,1303357_YES.csv,1303357_YES
1770889680,2026-02-12 09:48:00,1,63400.0,190.2,0.0029999999999999532,190.2,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.25413251136628173,1.7702811865986883,2.0511636736542957,0.0,0.0,0.0,0.0,3.567312348886702,0.0,0.0,3.567312348886702,False,1303357_YES.csv,1303357_YES
1770889860,2026-02-12 09:51:00,1,63250.0,189.75,0.002999999999999953,189.75,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.2501221597922887,1.6594628619047185,1.8944181748652718,0.0,0.0,0.0,0.0,3.3037588769777013,0.0,0.0,3.3037588769777013,False,1303357_YES.csv,1303357_YES
