bucket,datetime,trade_count,size_sum,amount_sum,vwap,avg_trade_size,max_trade_size,midpoint,midpoint_return,abs_midpoint_return,spread,spread_pct,bid_depth_top5,ask_depth_top5,total_depth,depth_change,depth_imbalance,depth_drop,abs_depth_imbalance,z_trade_count,z_amount_sum,z_avg_trade_size,z_spread,z_depth_drop,z_abs_midpoint_return,z_abs_depth_imbalance,activity_score,liquidity_score,price_dislocation_score,stress_score,is_stress_anomaly,market_file,market_stem
1770893940,2026-02-12 10:59:00,1,40.47,38.4465,0.949999999976526,38.4465,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894060,2026-02-12 11:01:00,2,4105.0,3899.75,0.9499999999997685,1949.875,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894120,2026-02-12 11:02:00,1,735.29,697.95475,0.9492237756518528,697.95475,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894240,2026-02-12 11:04:00,1,10.0,9.5,0.949999999905,9.5,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894300,2026-02-12 11:05:00,3,111.71,106.18288,0.9505226031604106,35.39429333333333,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894360,2026-02-12 11:06:00,1,5.05,4.79245,0.9489999998120792,4.79245,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894420,2026-02-12 11:07:00,1,169.79,161.30049999999997,0.9499999999944048,161.30049999999997,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,572469_YES.csv,572469_YES
1770894480,2026-02-12 11:08:00,2,232.95,221.13271,0.9492711311399473,110.566355,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.5927645932524129,-0.14869013736901282,-0.19367279157430733,0.0,0.0,0.0,0.0,0.2504016643090928,0.0,0.0,0.2504016643090928,False,572469_YES.csv,572469_YES
1770894540,2026-02-12 11:09:00,5,604.54,573.98415,0.9494560326844387,114.79683,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,3.112658781274409,0.2503716537238114,-0.17975057119468166,0.0,0.0,0.0,0.0,3.1832798638035387,0.0,0.0,3.1832798638035387,False,572469_YES.csv,572469_YES
1770894720,2026-02-12 11:12:00,2,86.94999999999999,82.55903,0.9495000574933927,41.279515,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.26428164778694807,-0.31988238568065164,-0.34135451266487954,0.0,0.0,0.0,0.0,-0.3969552505585831,0.0,0.0,-0.3969552505585831,False,572469_YES.csv,572469_YES
1770894780,2026-02-12 11:13:00,2,11.84472,11.247334,0.9495652070332127,5.623667,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2583293921005769,-0.39565974735304277,-0.41508640058142715,0.0,0.0,0.0,0.0,-0.552416755833893,0.0,0.0,-0.552416755833893,False,572469_YES.csv,572469_YES
1770894840,2026-02-12 11:14:00,1,6999.98,6642.981019999999,0.9489999999998643,6642.981019999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7089758126793235,3.991513758753976,4.48779403650554,0.0,0.0,0.0,0.0,7.770331982580192,0.0,0.0,7.770331982580192,False,572469_YES.csv,572469_YES
1770894960,2026-02-12 11:16:00,2,87.5,83.08125,0.9494999999891485,41.540625,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.28577380332470415,-0.33175163445809114,-0.2875566409080411,0.0,0.0,0.0,0.0,-0.3335344720414281,0.0,0.0,-0.3335344720414281,False,572469_YES.csv,572469_YES
1770895140,2026-02-12 11:19:00,2,2379.06,2257.7684799999997,0.9490170403432662,1128.8842399999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.279991040430057,1.0827820203727567,0.5032437081701847,0.0,0.0,0.0,0.0,1.8660167689729983,0.0,0.0,1.8660167689729983,False,572469_YES.csv,572469_YES
1770895200,2026-02-12 11:20:00,3,134.96,128.12425,0.9493498073432917,42.70808333333333,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.2548205348074977,-0.3364471222389379,-0.3050311361636143,0.0,0.0,0.0,0.0,0.6133422764049454,0.0,0.0,0.6133422764049454,False,572469_YES.csv,572469_YES
1770895500,2026-02-12 11:25:00,4,11665.45,11078.40388,0.9496765131220012,2769.60097,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,2.0525347138924843,4.123613638450298,1.6514937458207986,0.0,0.0,0.0,0.0,7.82764209816358,0.0,0.0,7.82764209816358,False,572469_YES.csv,572469_YES
1770895620,2026-02-12 11:27:00,2,90.9,86.40045,0.9504999999895434,43.200225,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.13449652782781735,-0.36459148434723193,-0.3481806743829942,0.0,0.0,0.0,0.0,-0.5782756309024089,0.0,0.0,-0.5782756309024089,False,572469_YES.csv,572469_YES
1770895680,2026-02-12 11:28:00,2,126.04,119.80102,0.9504999999924586,59.90051,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.13227331273138634,-0.34429557361515933,-0.3296067525490388,0.0,0.0,0.0,0.0,-0.5416290134328118,0.0,0.0,-0.5416290134328118,False,572469_YES.csv,572469_YES
1770895800,2026-02-12 11:30:00,1,1.05151,0.999986,0.9509999895854531,0.999986,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8360171835451683,-0.38721625161120526,-0.3676006788966398,0.0,0.0,0.0,0.0,-1.5908341140530133,0.0,0.0,-1.5908341140530133,False,572469_YES.csv,572469_YES
1770896100,2026-02-12 11:35:00,1,525.762346,499.999991,0.9509999999106993,499.999991,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8141430754900646,-0.17091266261848942,0.016711803531699043,0.0,0.0,0.0,0.0,-0.968343934576855,0.0,0.0,-0.968343934576855,False,572469_YES.csv,572469_YES
1770896160,2026-02-12 11:36:00,1,53.3,50.6883,0.9509999999821577,50.6883,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.793916261518197,-0.3601327844658488,-0.3297505606590205,0.0,0.0,0.0,0.0,-1.4837996066430663,0.0,0.0,-1.4837996066430663,False,572469_YES.csv,572469_YES
1770896220,2026-02-12 11:37:00,2,54.35151,51.634986,0.950019346271152,25.817493,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.21053082409283344,-0.3538550981425675,-0.3438554185579581,0.0,0.0,0.0,0.0,-0.4871796926076921,0.0,0.0,-0.4871796926076921,False,572469_YES.csv,572469_YES
1770896280,2026-02-12 11:38:00,3,560.9100000000001,532.91206,0.9500847907847068,177.63735333333332,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.1895600997838538,-0.13681359294820994,-0.2183299473665673,0.0,0.0,0.0,0.0,0.8344165594690766,0.0,0.0,0.8344165594690766,False,572469_YES.csv,572469_YES
1770896340,2026-02-12 11:39:00,1,900.0,855.9,0.9509999999989434,855.9,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8216913177759722,0.009515660208450752,0.3306559845298053,0.0,0.0,0.0,0.0,-0.4815196730377161,0.0,0.0,-0.4815196730377161,False,572469_YES.csv,572469_YES
1770896640,2026-02-12 11:44:00,1,1500.0,1425.0,0.9499999999993667,1425.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8033203327412306,0.2674815285207242,0.7840157099654573,0.0,0.0,0.0,0.0,0.24817690574495088,0.0,0.0,0.24817690574495088,False,572469_YES.csv,572469_YES
1770896760,2026-02-12 11:46:00,1,1.0,0.95,0.9499999990499999,0.95,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7861386027166147,-0.39036682867612327,-0.39455662120702123,0.0,0.0,0.0,0.0,-1.5710620525997594,0.0,0.0,-1.5710620525997594,False,572469_YES.csv,572469_YES
1770896880,2026-02-12 11:48:00,1,10.515244,9.999997,0.9509999957251586,9.999997,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7700225988733145,-0.38050304416453806,-0.3813293988716282,0.0,0.0,0.0,0.0,-1.5318550419094807,0.0,0.0,-1.5318550419094807,False,572469_YES.csv,572469_YES
1770896940,2026-02-12 11:49:00,1,178.09,169.36359,0.95099999999466,169.36359,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7548660766034406,-0.30040654645397336,-0.24249415875535568,0.0,0.0,0.0,0.0,-1.2977667818127698,0.0,0.0,-1.2977667818127698,False,572469_YES.csv,572469_YES
1770897120,2026-02-12 11:52:00,1,172.32,163.87632,0.9509999999944813,163.87632,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.74057708243331,-0.29908635350683554,-0.244078163871076,0.0,0.0,0.0,0.0,-1.2837415998112216,0.0,0.0,-1.2837415998112216,False,572469_YES.csv,572469_YES
1770897180,2026-02-12 11:53:00,2,203.13,192.84884,0.9493863043324503,96.42442,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.30251918475173967,-0.28133467228049913,-0.2990153388592888,0.0,0.0,0.0,0.0,-0.2778308263880483,0.0,0.0,-0.2778308263880483,False,572469_YES.csv,572469_YES
1770897300,2026-02-12 11:55:00,2,137.46,130.51740999999998,0.9494937436276043,65.25870499999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.29874012396935307,-0.3081916729300365,-0.32235869144796303,0.0,0.0,0.0,0.0,-0.3318102404086465,0.0,0.0,-0.3318102404086465,False,572469_YES.csv,572469_YES
1770897360,2026-02-12 11:56:00,2,948.75,900.4412499999999,0.949081686428512,450.2206249999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.29509948893692967,0.07528256534670486,0.02052052339439572,0.0,0.0,0.0,0.0,0.3909025776780302,0.0,0.0,0.3909025776780302,False,572469_YES.csv,572469_YES
1770897420,2026-02-12 11:57:00,3,69.78999999999999,66.25071,0.9492865739941355,22.083569999999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.3336426555352292,-0.3417838699442084,-0.36104619051706555,0.0,0.0,0.0,0.0,0.6308125950739553,0.0,0.0,0.6308125950739553,False,572469_YES.csv,572469_YES
1770897480,2026-02-12 11:58:00,1,1289.09,1223.34641,0.9489999999992638,1223.34641,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7952844682680151,0.2457377665499538,0.7210213440431016,0.0,0.0,0.0,0.0,0.17147464232504028,0.0,0.0,0.17147464232504028,False,572469_YES.csv,572469_YES
1770897600,2026-02-12 12:00:00,1,2265.58,2146.79501,0.9475697216602602,2146.79501,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7816069505309755,0.7103090720948945,1.5104521840674359,0.0,0.0,0.0,0.0,1.4391543056313547,0.0,0.0,1.4391543056313547,False,572469_YES.csv,572469_YES
1770905400,2026-02-12 14:10:00,1,42.59,40.16237,0.9429999999778588,40.16237,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.7686160958847831,-0.37722229552053016,-0.38524895668726145,0.0,0.0,0.0,0.0,-1.5310873480925746,0.0,0.0,-1.5310873480925746,False,572469_YES.csv,572469_YES
1770905460,2026-02-12 14:11:00,4,41.75,39.338499999999996,0.9422395209355153,9.834624999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,2.3169450252912407,-0.37330656061009554,-0.40798777206388825,0.0,0.0,0.0,0.0,1.5356506926172568,0.0,0.0,1.5356506926172568,False,572469_YES.csv,572469_YES
1770905820,2026-02-12 14:17:00,2,57.86,54.619839999999996,0.9439999999836848,27.309919999999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.25010636035367373,-0.3611522113632248,-0.3874738347617616,0.0,0.0,0.0,0.0,-0.49851968577131267,0.0,0.0,-0.49851968577131267,False,572469_YES.csv,572469_YES
1770906120,2026-02-12 14:22:00,3,191.5382,180.981699,0.9448856624895459,60.327233,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.258883897489872,-0.2907554260883087,-0.35299111708606545,0.0,0.0,0.0,0.0,0.6151373543154978,0.0,0.0,0.6151373543154978,False,572469_YES.csv,572469_YES
1770906180,2026-02-12 14:23:00,2,54.910000000000004,51.77489,0.9429045710992005,25.887445,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2211267145012594,-0.35635340624345824,-0.3809773333171661,0.0,0.0,0.0,0.0,-0.5162040250593649,0.0,0.0,-0.5162040250593649,False,572469_YES.csv,572469_YES
1770906240,2026-02-12 14:24:00,1,49.67,46.73947,0.940999999981055,46.73947,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8112543908658321,-0.35530563561873535,-0.3575156352108316,0.0,0.0,0.0,0.0,-1.524075661695399,0.0,0.0,-1.524075661695399,False,572469_YES.csv,572469_YES
1770906300,2026-02-12 14:25:00,2,59.89,56.466429999999995,0.9428356987653559,28.233214999999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.23514831777214446,-0.3463919052403565,-0.37119113471188886,0.0,0.0,0.0,0.0,-0.4824347221801009,0.0,0.0,-0.4824347221801009,False,572469_YES.csv,572469_YES
1770906360,2026-02-12 14:26:00,2,229.26,215.73366,0.9409999999958953,107.86683,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.23292149852469143,-0.25608327163164596,-0.2919934147923111,0.0,0.0,0.0,0.0,-0.31515518789926567,0.0,0.0,-0.31515518789926567,False,572469_YES.csv,572469_YES
1770906660,2026-02-12 14:31:00,1,1000.0,941.0,0.940999999999059,941.0,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8220948992622789,0.14606605640689266,0.5075851752043681,0.0,0.0,0.0,0.0,-0.16844366765101815,0.0,0.0,-0.16844366765101815,False,572469_YES.csv,572469_YES
1770906720,2026-02-12 14:32:00,3,858.31,807.7769699999999,0.9411249665028473,269.25899,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.2878969723631517,0.07066387067043885,-0.14485281696432992,0.0,0.0,0.0,0.0,1.2137080260692605,0.0,0.0,1.2137080260692605,False,572469_YES.csv,572469_YES
1770906960,2026-02-12 14:36:00,1,50.0,47.1,0.9419999999811599,47.1,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8276807916749013,-0.35670293268738795,-0.35946766984141454,0.0,0.0,0.0,0.0,-1.5438513942037038,0.0,0.0,-1.5438513942037038,False,572469_YES.csv,572469_YES
1770907020,2026-02-12 14:37:00,2,384.2,361.91639999999995,0.9419999999975481,180.95819999999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2369912209700662,-0.17548720321068043,-0.22503069326193667,0.0,0.0,0.0,0.0,-0.1635266755025509,0.0,0.0,-0.1635266755025509,False,572469_YES.csv,572469_YES
1770907080,2026-02-12 14:38:00,1,1.061568,0.999997,0.9419999463604781,0.999997,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8267722439752054,-0.37960591071136784,-0.40067186078646294,0.0,0.0,0.0,0.0,-1.6070500154730363,0.0,0.0,-1.6070500154730363,False,572469_YES.csv,572469_YES
1770907320,2026-02-12 14:42:00,1,1.06,0.99746,0.9409999991122641,0.99746,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8267722439752054,-0.3795971274446496,-0.40065638269932136,0.0,0.0,0.0,0.0,-1.6070257541191761,0.0,0.0,-1.6070257541191761,False,572469_YES.csv,572469_YES
1770907440,2026-02-12 14:44:00,2,81.62,76.96766,0.9429999999884463,38.48383,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2349299331891266,-0.3363412750022274,-0.3636535990922534,0.0,0.0,0.0,0.0,-0.4650649409053542,0.0,0.0,-0.4650649409053542,False,572469_YES.csv,572469_YES
1770907500,2026-02-12 14:45:00,2,81.62,76.64118,0.9389999999884955,38.32059,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2349299331891266,-0.33587824183597587,-0.36324231308535865,0.0,0.0,0.0,0.0,-0.46419062173220793,0.0,0.0,-0.46419062173220793,False,572469_YES.csv,572469_YES
1770907560,2026-02-12 14:46:00,2,49.72,46.75652,0.9403966210591232,23.37826,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.21812988140392484,-0.3536637400009042,-0.3786102436244955,0.0,0.0,0.0,0.0,-0.5141441022214749,0.0,0.0,-0.5141441022214749,False,572469_YES.csv,572469_YES
1770907620,2026-02-12 14:47:00,3,642.0962099999999,604.963206,0.9421690964334735,201.654402,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.272972409592845,-0.03497107677687709,-0.2022550798477692,0.0,0.0,0.0,0.0,1.0357462529681987,0.0,0.0,1.0357462529681987,False,572469_YES.csv,572469_YES
1770907680,2026-02-12 14:48:00,1,61.93,58.2142,0.9399999999848216,58.2142,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8785302545077381,-0.35249448640315356,-0.3467611716769753,0.0,0.0,0.0,0.0,-1.577785912587867,0.0,0.0,-1.577785912587867,False,572469_YES.csv,572469_YES
1770907740,2026-02-12 14:49:00,1,5.25,4.929749999999999,0.9389999998211427,4.929749999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8493620661453044,-0.3823972180466397,-0.3998120330915351,0.0,0.0,0.0,0.0,-1.6315713172834792,0.0,0.0,-1.6315713172834792,False,572469_YES.csv,572469_YES
1770907920,2026-02-12 14:52:00,1,800.0,752.8,0.9409999999988237,752.8,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8267722439752054,0.04691434506621495,0.3417086687318168,0.0,0.0,0.0,0.0,-0.43814923017717367,0.0,0.0,-0.43814923017717367,False,572469_YES.csv,572469_YES
1770907980,2026-02-12 14:53:00,2,3.1880830000000002,2.9999860000000003,0.9409999673970221,1.4999930000000001,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2349299331891266,-0.38661812262537204,-0.41037208994995034,0.0,0.0,0.0,0.0,-0.5620602793861957,0.0,0.0,-0.5620602793861957,False,572469_YES.csv,572469_YES
1770908040,2026-02-12 14:54:00,2,94.5,88.87725,0.9404999999900476,44.438625,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.21812988140392484,-0.33722314702877326,-0.3671708184090201,0.0,0.0,0.0,0.0,-0.48626408403386856,0.0,0.0,-0.48626408403386856,False,572469_YES.csv,572469_YES
1770908100,2026-02-12 14:55:00,2,190.8,179.54067999999998,0.9409888888839569,89.77033999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2012070866276786,-0.28599372006085866,-0.32241403235888016,0.0,0.0,0.0,0.0,-0.4072006657920602,0.0,0.0,-0.4072006657920602,False,572469_YES.csv,572469_YES
1770908160,2026-02-12 14:56:00,3,588.318677,553.319195,0.9405093134567601,184.4397316666667,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.2987002864150163,-0.06501385595744444,-0.22493882607026736,0.0,0.0,0.0,0.0,1.0087476043873045,0.0,0.0,1.0087476043873045,False,572469_YES.csv,572469_YES
1770908280,2026-02-12 14:58:00,1,869.3,818.0112999999999,0.9409999999989175,818.0112999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8962861131596591,0.08123753242084895,0.3981274757660763,0.0,0.0,0.0,0.0,-0.4169211049727338,0.0,0.0,-0.4169211049727338,False,572469_YES.csv,572469_YES
1770908340,2026-02-12 14:59:00,2,184.31,173.37802,0.9406869947320239,86.68901,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.2012070866276786,-0.2653974962075335,-0.311026154737021,0.0,0.0,0.0,0.0,-0.3752165643168759,0.0,0.0,-0.3752165643168759,False,572469_YES.csv,572469_YES
1770908400,2026-02-12 15:00:00,1,63.31,59.5114,0.9399999999851525,59.5114,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.8962861131596591,-0.3269744460347421,-0.32793803486702405,0.0,0.0,0.0,0.0,-1.5511985940614252,0.0,0.0,-1.5511985940614252,False,572469_YES.csv,572469_YES
1770908460,2026-02-12 15:01:00,2,88.8,83.51639999999999,0.9404999999894087,41.758199999999995,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.1841413749731753,-0.3134168754088694,-0.34673885313778463,0.0,0.0,0.0,0.0,-0.47601435357347877,0.0,0.0,-0.47601435357347877,False,572469_YES.csv,572469_YES
1770908520,2026-02-12 15:02:00,2,81.39,76.60661999999999,0.9412288978874402,38.303309999999996,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.20544497716552884,-0.31723113462934405,-0.3503333644619375,0.0,0.0,0.0,0.0,-0.46211952192575273,0.0,0.0,-0.46211952192575273,False,572469_YES.csv,572469_YES
1770908580,2026-02-12 15:03:00,1,50.01,47.05940999999999,0.9409999999811837,47.05940999999999,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.9151639891919011,-0.3354000685951341,-0.34217766060920835,0.0,0.0,0.0,0.0,-1.5927417183962436,0.0,0.0,-1.5927417183962436,False,572469_YES.csv,572469_YES
1770908700,2026-02-12 15:05:00,3,127.76,120.31104,0.9416956793915019,40.103680000000004,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.2796535142273053,-0.291077280482171,-0.3470255650163124,0.0,0.0,0.0,0.0,0.6415506687288219,0.0,0.0,0.6415506687288219,False,572469_YES.csv,572469_YES
1770908820,2026-02-12 15:07:00,5,506.62,477.17919,0.9418877857152463,95.435838,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,3.142908615352972,-0.07991646520189956,-0.29009054811305035,0.0,0.0,0.0,0.0,2.772901602038022,0.0,0.0,2.772901602038022,False,572469_YES.csv,572469_YES
1770908880,2026-02-12 15:08:00,3,419.077103,394.22063099999997,0.9406875922759715,131.40687699999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,1.2444609336738977,-0.12781253363686956,-0.2535646552562805,0.0,0.0,0.0,0.0,0.8630837447807476,0.0,0.0,0.8630837447807476,False,572469_YES.csv,572469_YES
1770908940,2026-02-12 15:09:00,2,4016.64,3786.00921,0.9425811648539719,1893.004605,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.14640716866751735,1.8150473784658658,1.4907297196320983,0.0,0.0,0.0,0.0,3.4521842667654816,0.0,0.0,3.4521842667654816,False,572469_YES.csv,572469_YES
1770909000,2026-02-12 15:10:00,4,469.96999999999997,442.56921,0.9416967253208892,110.6423025,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,2.207367642716628,-0.13636324445045647,-0.3027615672811979,0.0,0.0,0.0,0.0,1.7682428309849736,0.0,0.0,1.7682428309849736,False,572469_YES.csv,572469_YES
1770909060,2026-02-12 15:11:00,2,100.0,94.32,0.9431999999905679,47.16,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,0.08827153994874788,-0.30971705676933575,-0.44976775995554696,0.0,0.0,0.0,0.0,-0.6712132767761348,0.0,0.0,-0.6712132767761348,False,572469_YES.csv,572469_YES
1770909120,2026-02-12 15:12:00,1,741.611174,699.999998,0.9438908454190257,699.999998,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.9460147040214119,0.08020750134813216,0.682747687461563,0.0,0.0,0.0,0.0,-0.1830595152117167,0.0,0.0,-0.1830595152117167,False,572469_YES.csv,572469_YES
1770909300,2026-02-12 15:15:00,1,5.14,4.84188,0.9419999998167315,4.84188,,,0.0,0.0,,0.0,,,,0.0,,-0.0,,-0.9217598038864028,-0.3540765819820968,-0.5178406913645461,0.0,0.0,0.0,0.0,-1.7936770772330457,0.0,0.0,-1.7936770772330457,False,572469_YES.csv,572469_YES
