timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771476986,2026-02-19T12:56:26.458789,0.0345,0.035,0.034,0.001,390509.48000000004,417425.53
1771477166,2026-02-19T12:59:26.469782,0.0345,0.035,0.034,0.001,390609.48000000004,417425.53
1771477346,2026-02-19T13:02:26.670718,0.0345,0.035,0.034,0.001,390609.48000000004,417425.59
1771477526,2026-02-19T13:05:26.534629,0.0345,0.035,0.034,0.001,390609.48000000004,409582.59
1771477706,2026-02-19T13:08:26.665640,0.0345,0.035,0.034,0.001,390601.19,600270.64
1771477886,2026-02-19T13:11:26.649152,0.0355,0.036,0.035,0.001,374648.3,601512.94
1771478066,2026-02-19T13:14:26.655438,0.0355,0.036,0.035,0.001,374805.54000000004,601487.76
1771478246,2026-02-19T13:17:26.657609,0.0355,0.036,0.035,0.001,374853.16000000003,601438.51
1771478426,2026-02-19T13:20:26.696295,0.0355,0.036,0.035,0.001,374890.85000000003,601232.15
1771478606,2026-02-19T13:23:26.729631,0.0365,0.037,0.036,0.001,108653.49,854331.3099999999
1771478786,2026-02-19T13:26:26.719484,0.036,0.037,0.035,0.002,374847.64,854354.84
1771478966,2026-02-19T13:29:26.737533,0.0355,0.036,0.035,0.001,374349.13,594169.75
1771479146,2026-02-19T13:32:26.774722,0.0335,0.034,0.033,0.001,390514.07,257322.48
1771479326,2026-02-19T13:35:26.932405,0.0345,0.035,0.034,0.001,384274.19,410763.31
1771479506,2026-02-19T13:38:26.881268,0.0345,0.035,0.034,0.001,384196.8,418604.31
1771479686,2026-02-19T13:41:26.853026,0.0345,0.035,0.034,0.001,384391.45,508333.61
1771479866,2026-02-19T13:44:26.898213,0.0345,0.035,0.034,0.001,384340.0,508385.79
1771480046,2026-02-19T13:47:26.936827,0.0335,0.034,0.033,0.001,390720.32,349861.79
1771480226,2026-02-19T13:50:26.933325,0.0335,0.034,0.033,0.001,390728.71,349854.52
1771480406,2026-02-19T13:53:26.963081,0.0335,0.034,0.033,0.001,390728.71,349854.52
1771480587,2026-02-19T13:56:27.007802,0.0335,0.034,0.033,0.001,390832.47000000003,349844.89
1771480767,2026-02-19T13:59:27.238208,0.0335,0.034,0.033,0.001,390785.58,429785.09
1771480947,2026-02-19T14:02:27.169486,0.0335,0.034,0.033,0.001,390784.54000000004,429785.09
1771481127,2026-02-19T14:05:27.052892,0.0345,0.035,0.034,0.001,327979.24,571459.9
1771481307,2026-02-19T14:08:27.244377,0.0345,0.035,0.034,0.001,328062.34,572283.9
1771481487,2026-02-19T14:11:27.120481,0.0345,0.035,0.034,0.001,328103.16000000003,573163.51
1771481667,2026-02-19T14:14:27.168829,0.0345,0.035,0.034,0.001,328134.26,573163.51
1771481847,2026-02-19T14:17:27.250463,0.0345,0.035,0.034,0.001,328134.26,572887.49
1771482027,2026-02-19T14:20:27.260407,0.0345,0.035,0.034,0.001,328367.2,573064.4
1771482207,2026-02-19T14:23:27.260722,0.0345,0.035,0.034,0.001,330257.16000000003,572683.93
1771482387,2026-02-19T14:26:27.283460,0.0345,0.035,0.034,0.001,329515.16000000003,572660.59
1771482567,2026-02-19T14:29:27.280131,0.0345,0.035,0.034,0.001,329411.71,573408.99
1771482747,2026-02-19T14:32:27.253942,0.0345,0.035,0.034,0.001,329411.71,572807.6900000001
1771482927,2026-02-19T14:35:27.504136,0.0345,0.035,0.034,0.001,329929.69,572807.6900000001
1771483107,2026-02-19T14:38:27.401288,0.0345,0.035,0.034,0.001,330256.8,576648.1900000001
1771483287,2026-02-19T14:41:27.455319,0.0345,0.035,0.034,0.001,326479.58,576687.08
1771483467,2026-02-19T14:44:27.486115,0.0345,0.035,0.034,0.001,327704.32,576697.64
1771483647,2026-02-19T14:47:27.515922,0.0345,0.035,0.034,0.001,337645.46,584656.22
1771483827,2026-02-19T14:50:27.458025,0.0345,0.035,0.034,0.001,338651.76,579577.47
