timestamp,datetime,midpoint,best_bid,best_ask,spread,bid_depth_top5,ask_depth_top5
1771012989,2026-02-14T04:03:09.522232,0.0025,0.003,0.002,0.001,2537173.22,93508.86
1771013169,2026-02-14T04:06:09.467708,0.0025,0.003,0.002,0.001,2537173.22,93006.86
1771013349,2026-02-14T04:09:09.657577,0.0025,0.003,0.002,0.001,2536771.22,92464.73
1771013529,2026-02-14T04:12:09.531467,0.0025,0.003,0.002,0.001,2536269.22,92474.99
1771013709,2026-02-14T04:15:09.682165,0.0025,0.003,0.002,0.001,2535767.22,92474.99
1771013889,2026-02-14T04:18:09.472931,0.0025,0.003,0.002,0.001,2535667.22,91972.99
1771014069,2026-02-14T04:21:09.540863,0.0025,0.003,0.002,0.001,2535667.22,91972.99
1771014249,2026-02-14T04:24:09.479196,0.0025,0.003,0.002,0.001,2535265.22,91470.99
1771014429,2026-02-14T04:27:09.657142,0.0025,0.003,0.002,0.001,2534763.22,90979.01
1771014609,2026-02-14T04:30:09.718259,0.0025,0.003,0.002,0.001,2534161.22,90466.99
1771014789,2026-02-14T04:33:09.690770,0.0025,0.003,0.002,0.001,2533659.22,89964.99
1771014969,2026-02-14T04:36:09.678686,0.0025,0.003,0.002,0.001,2536159.22,83965.0
1771015149,2026-02-14T04:39:09.729502,0.0025,0.003,0.002,0.001,2535757.22,389462.99
1771015329,2026-02-14T04:42:09.727207,0.0025,0.003,0.002,0.001,2535757.22,389462.99
1771015509,2026-02-14T04:45:09.887507,0.0025,0.003,0.002,0.001,2535255.22,388960.99
1771015689,2026-02-14T04:48:09.886515,0.0025,0.003,0.002,0.001,2534753.22,388458.99
1771015869,2026-02-14T04:51:09.891220,0.0025,0.003,0.002,0.001,2534251.22,387956.99
1771016049,2026-02-14T04:54:09.903933,0.0025,0.003,0.002,0.001,2534251.22,387956.99
1771016230,2026-02-14T04:57:10.171377,0.0025,0.003,0.002,0.001,2531249.22,386215.01
1771016410,2026-02-14T05:00:10.218983,0.0025,0.003,0.002,0.001,2530747.22,385702.99
1771016589,2026-02-14T05:03:09.900714,0.0025,0.003,0.002,0.001,2530747.22,385702.99
1771016769,2026-02-14T05:06:09.978177,0.0025,0.003,0.002,0.001,2532626.16,385200.99
1771016950,2026-02-14T05:09:10.087492,0.0025,0.003,0.002,0.001,2529743.22,384709.01
1771017130,2026-02-14T05:12:10.010670,0.0025,0.003,0.002,0.001,2529241.22,384207.01
1771017310,2026-02-14T05:15:10.138490,0.0025,0.003,0.002,0.001,2529241.22,392082.57
1771017494,2026-02-14T05:18:14.076010,0.0025,0.003,0.002,0.001,2529241.22,392072.55
1771017670,2026-02-14T05:21:10.219763,0.0025,0.003,0.002,0.001,2529241.22,392082.57
1771017850,2026-02-14T05:24:10.064117,0.0025,0.003,0.002,0.001,2529241.22,392072.55
1771018030,2026-02-14T05:27:10.204597,0.0025,0.003,0.002,0.001,2526241.2100000004,389082.56
1771018390,2026-02-14T05:33:10.106398,0.0025,0.003,0.002,0.001,2526241.2100000004,389072.54
1771018570,2026-02-14T05:36:10.221634,0.0025,0.003,0.002,0.001,2526141.2100000004,389072.54
1771018750,2026-02-14T05:39:10.295295,0.0025,0.003,0.002,0.001,2526241.2100000004,389072.54
1771018934,2026-02-14T05:42:14.377961,0.0025,0.003,0.002,0.001,2526241.2100000004,389072.54
1771019110,2026-02-14T05:45:10.232471,0.0025,0.003,0.002,0.001,2526241.2100000004,389075.01999999996
1771019290,2026-02-14T05:48:10.285719,0.0025,0.003,0.002,0.001,2526241.2100000004,389074.42
1771019470,2026-02-14T05:51:10.312466,0.0025,0.003,0.002,0.001,2526241.2100000004,389074.42
1771019650,2026-02-14T05:54:10.234615,0.0025,0.003,0.002,0.001,2526238.2,389074.42
1771019830,2026-02-14T05:57:10.481516,0.0025,0.003,0.002,0.001,2526238.2,389074.42
1771020010,2026-02-14T06:00:10.447706,0.0025,0.003,0.002,0.001,2526238.2,389074.42
1771020190,2026-02-14T06:03:10.496034,0.0025,0.003,0.002,0.001,2524735.1900000004,389073.99
1771020370,2026-02-14T06:06:10.285541,0.0025,0.003,0.002,0.001,2526238.1900000004,389073.99
1771020550,2026-02-14T06:09:10.633128,0.0025,0.003,0.002,0.001,2526235.18,389073.99
1771020730,2026-02-14T06:12:10.605367,0.0025,0.003,0.002,0.001,2526235.18,389068.99
1771020910,2026-02-14T06:15:10.414770,0.0025,0.003,0.002,0.001,2526235.18,389079.01
1771021090,2026-02-14T06:18:10.661876,0.0025,0.003,0.002,0.001,2526135.18,389068.99
1771021270,2026-02-14T06:21:10.476699,0.0025,0.003,0.002,0.001,2526235.18,389068.99
1771021450,2026-02-14T06:24:10.595647,0.0025,0.003,0.002,0.001,2526232.1700000004,389068.99
1771021630,2026-02-14T06:27:10.660714,0.0025,0.003,0.002,0.001,2526232.1700000004,389078.49
1771021810,2026-02-14T06:30:10.745677,0.0025,0.003,0.002,0.001,2526232.1700000004,389068.47
1771021990,2026-02-14T06:33:10.642118,0.0025,0.003,0.002,0.001,2526232.1700000004,389068.47
1771022175,2026-02-14T06:36:15.203821,0.0025,0.003,0.002,0.001,2526232.1700000004,389063.47
1771022350,2026-02-14T06:39:10.643743,0.0025,0.003,0.002,0.001,2526232.1700000004,389063.47
1771022530,2026-02-14T06:42:10.607889,0.0025,0.003,0.002,0.001,2526232.1700000004,389063.47
1771022710,2026-02-14T06:45:10.706421,0.0025,0.003,0.002,0.001,2526032.1700000004,389063.47
1771022890,2026-02-14T06:48:10.681773,0.0025,0.003,0.002,0.001,2526032.1700000004,389073.45
1771023071,2026-02-14T06:51:11.054547,0.0025,0.003,0.002,0.001,2526032.1700000004,389063.43
1771023250,2026-02-14T06:54:10.815837,0.0025,0.003,0.002,0.001,2526029.16,389062.81
1771023430,2026-02-14T06:57:10.873483,0.0025,0.003,0.002,0.001,2525929.16,388729.31
1771023610,2026-02-14T07:00:10.878890,0.0025,0.003,0.002,0.001,2525929.16,388729.31
1771023790,2026-02-14T07:03:10.837436,0.0025,0.003,0.002,0.001,2525929.16,388729.22
1771023970,2026-02-14T07:06:10.839020,0.0025,0.003,0.002,0.001,2526029.16,388727.47000000003
1771024150,2026-02-14T07:09:10.797801,0.0025,0.003,0.002,0.001,2526029.16,388625.91000000003
1771024331,2026-02-14T07:12:11.054389,0.0025,0.003,0.002,0.001,2526029.16,388625.91000000003
1771024511,2026-02-14T07:15:11.073784,0.0025,0.003,0.002,0.001,2526029.16,388625.9
1771024691,2026-02-14T07:18:11.057792,0.0025,0.003,0.002,0.001,2525029.16,388017.73000000004
1771024871,2026-02-14T07:21:11.043084,0.0025,0.003,0.002,0.001,2525029.16,388037.77
1771025051,2026-02-14T07:24:11.230189,0.0025,0.003,0.002,0.001,2525031.1500000004,388067.26999999996
1771025231,2026-02-14T07:27:11.209393,0.0025,0.003,0.002,0.001,2525031.1500000004,388017.12
1771025411,2026-02-14T07:30:11.088846,0.0025,0.003,0.002,0.001,2525036.1500000004,388011.7
1771025591,2026-02-14T07:33:11.080616,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771025771,2026-02-14T07:36:11.218165,0.0025,0.003,0.002,0.001,2525036.1500000004,383908.75
1771025951,2026-02-14T07:39:11.252578,0.0025,0.003,0.002,0.001,2525036.1500000004,383908.75
1771026131,2026-02-14T07:42:11.226242,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771026311,2026-02-14T07:45:11.185288,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771026491,2026-02-14T07:48:11.249073,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771026671,2026-02-14T07:51:11.229426,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771026851,2026-02-14T07:54:11.281346,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771027031,2026-02-14T07:57:11.434452,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771027211,2026-02-14T08:00:11.450866,0.0025,0.003,0.002,0.001,2525036.1500000004,383903.7
1771027391,2026-02-14T08:03:11.313662,0.0025,0.003,0.002,0.001,2525036.1500000004,383913.72
1771027571,2026-02-14T08:06:11.423884,0.0025,0.003,0.002,0.001,2525019.1100000003,383913.72
1771027751,2026-02-14T08:09:11.450044,0.0025,0.003,0.002,0.001,2525019.1100000003,383812.89
1771027931,2026-02-14T08:12:11.451891,0.0025,0.003,0.002,0.001,2525019.1100000003,383742.7
1771028111,2026-02-14T08:15:11.472487,0.0025,0.003,0.002,0.001,2525019.1100000003,383742.7
1771028291,2026-02-14T08:18:11.431133,0.0025,0.003,0.002,0.001,2525019.1100000003,383772.76
1771028471,2026-02-14T08:21:11.425045,0.0025,0.003,0.002,0.001,2525019.1100000003,383737.7
1771028651,2026-02-14T08:24:11.465839,0.0025,0.003,0.002,0.001,2525019.1100000003,383639.12
1771028831,2026-02-14T08:27:11.667875,0.0025,0.003,0.002,0.001,2524919.1100000003,383639.12
1771029011,2026-02-14T08:30:11.660775,0.0025,0.003,0.002,0.001,2525019.1100000003,383629.1
1771029191,2026-02-14T08:33:11.609221,0.0025,0.003,0.002,0.001,2525019.1100000003,383629.1
1771029371,2026-02-14T08:36:11.655649,0.0025,0.003,0.002,0.001,2525019.1100000003,383629.1
1771029551,2026-02-14T08:39:11.652210,0.0025,0.003,0.002,0.001,2525019.1100000003,383639.12
1771029731,2026-02-14T08:42:11.669360,0.0025,0.003,0.002,0.001,2525019.1100000003,383629.1
1771029911,2026-02-14T08:45:11.702592,0.0025,0.003,0.002,0.001,2525019.1100000003,383424.1
1771030091,2026-02-14T08:48:11.660825,0.0025,0.003,0.002,0.001,2525019.1100000003,383424.1
1771030271,2026-02-14T08:51:11.878979,0.0025,0.003,0.002,0.001,2525002.0700000003,383424.1
1771030456,2026-02-14T08:54:16.561811,0.0025,0.003,0.002,0.001,2525002.0700000003,383424.1
1771030631,2026-02-14T08:57:11.865846,0.0025,0.003,0.002,0.001,2525002.0700000003,383424.1
1771030811,2026-02-14T09:00:11.917787,0.0025,0.003,0.002,0.001,2525002.0700000003,383424.1
1771030991,2026-02-14T09:03:11.888209,0.0025,0.003,0.002,0.001,2521469.0700000003,381222.26
1771031172,2026-02-14T09:06:12.060738,0.0025,0.003,0.002,0.001,2521469.0700000003,381222.26
1771031351,2026-02-14T09:09:11.700726,0.0025,0.003,0.002,0.001,2521569.0700000003,381222.26
1771031531,2026-02-14T09:12:11.921501,0.0025,0.003,0.002,0.001,2521569.0700000003,381217.26
1771031712,2026-02-14T09:15:12.053611,0.0025,0.003,0.002,0.001,2521469.0700000003,381217.26
1771031892,2026-02-14T09:18:12.076466,0.0025,0.003,0.002,0.001,2521469.0700000003,381217.26
1771032071,2026-02-14T09:21:11.880015,0.0025,0.003,0.002,0.001,2521469.0700000003,381237.3
1771032252,2026-02-14T09:24:12.040857,0.0025,0.003,0.002,0.001,2521569.0700000003,381217.26
1771032432,2026-02-14T09:27:12.107672,0.0025,0.003,0.002,0.001,2521569.0700000003,381217.26
1771032612,2026-02-14T09:30:12.078641,0.0025,0.003,0.002,0.001,2521569.0700000003,381217.26
1771032792,2026-02-14T09:33:12.065184,0.0025,0.003,0.002,0.001,2521569.0700000003,381217.26
1771032972,2026-02-14T09:36:12.229269,0.0025,0.003,0.002,0.001,2521569.0700000003,381222.77
1771033152,2026-02-14T09:39:12.410314,0.0025,0.003,0.002,0.001,2521569.0700000003,381232.79000000004
1771033332,2026-02-14T09:42:12.442252,0.0025,0.003,0.002,0.001,2521569.0700000003,378927.2
1771033512,2026-02-14T09:45:12.240101,0.0025,0.003,0.002,0.001,2521569.0700000003,378907.16000000003
1771033692,2026-02-14T09:48:12.265282,0.0025,0.003,0.002,0.001,2521569.0700000003,378907.16000000003
1771033872,2026-02-14T09:51:12.248506,0.0025,0.003,0.002,0.001,2521567.06,378907.16000000003
1771034052,2026-02-14T09:54:12.264960,0.0025,0.003,0.002,0.001,2521514.95,378908.62
1771034236,2026-02-14T09:57:16.212864,0.0025,0.003,0.002,0.001,2521514.95,378908.62
1771034412,2026-02-14T10:00:12.269541,0.0025,0.003,0.002,0.001,2521514.95,376588.16
1771034592,2026-02-14T10:03:12.253967,0.0025,0.003,0.002,0.001,2521514.95,376587.51
1771034772,2026-02-14T10:06:12.188814,0.0025,0.003,0.002,0.001,2421514.95,376577.49000000005
1771034952,2026-02-14T10:09:12.489610,0.0025,0.003,0.002,0.001,2421514.95,376577.49000000005
1771035132,2026-02-14T10:12:12.440134,0.0025,0.003,0.002,0.001,2421514.95,376587.51
1771035312,2026-02-14T10:15:12.439169,0.0025,0.003,0.002,0.001,2421514.95,376577.49000000005
1771035492,2026-02-14T10:18:12.430286,0.0025,0.003,0.002,0.001,2421414.95,376576.91000000003
1771035672,2026-02-14T10:21:12.428691,0.0025,0.003,0.002,0.001,2421414.95,376571.65
1771035852,2026-02-14T10:24:12.452697,0.0025,0.003,0.002,0.001,2420300.6500000004,376471.65
1771036032,2026-02-14T10:27:12.655372,0.0025,0.003,0.002,0.001,2420300.6500000004,376471.65
1771036212,2026-02-14T10:30:12.592468,0.0025,0.003,0.002,0.001,2420300.6500000004,376491.69
1771036392,2026-02-14T10:33:12.665109,0.0025,0.003,0.002,0.001,2420300.6500000004,376471.65
1771036572,2026-02-14T10:36:12.654033,0.0025,0.003,0.002,0.001,2408556.16,376471.65
1771036752,2026-02-14T10:39:12.538021,0.0025,0.003,0.002,0.001,2408356.16,365168.4
1771036932,2026-02-14T10:42:12.628545,0.0025,0.003,0.002,0.001,2403333.1100000003,370649.03
1771037112,2026-02-14T10:45:12.652724,0.0025,0.003,0.002,0.001,2403333.1100000003,370588.88
1771037292,2026-02-14T10:48:12.866564,0.0025,0.003,0.002,0.001,2403333.1100000003,370588.88
1771037472,2026-02-14T10:51:12.650773,0.0025,0.003,0.002,0.001,2403333.1100000003,370694.29
1771037652,2026-02-14T10:54:12.644134,0.0025,0.003,0.002,0.001,2405792.2600000002,370134.29
1771037832,2026-02-14T10:57:12.961778,0.0025,0.003,0.002,0.001,2406333.14,369113.45
1771038012,2026-02-14T11:00:12.842171,0.0025,0.003,0.002,0.001,2406333.14,369113.45
1771038192,2026-02-14T11:03:12.850385,0.0025,0.003,0.002,0.001,2406333.14,369113.45
1771038372,2026-02-14T11:06:12.851890,0.0025,0.003,0.002,0.001,2406523.14,369113.45
1771038553,2026-02-14T11:09:13.002869,0.0025,0.003,0.002,0.001,2406528.14,369129.66
1771038732,2026-02-14T11:12:12.852032,0.0025,0.003,0.002,0.001,2406528.14,369119.64
1771038912,2026-02-14T11:15:12.967148,0.0025,0.003,0.002,0.001,2406419.54,365612.55
1771039093,2026-02-14T11:18:13.048580,0.0025,0.003,0.002,0.001,2406419.54,365612.55
1771039273,2026-02-14T11:21:13.051581,0.0025,0.003,0.002,0.001,2406313.4600000004,364413.3
1771039452,2026-02-14T11:24:12.865158,0.0025,0.003,0.002,0.001,2406313.4600000004,364407.11
1771039632,2026-02-14T11:27:12.936526,0.0025,0.003,0.002,0.001,2406313.4600000004,364407.11
1771039813,2026-02-14T11:30:13.037130,0.0025,0.003,0.002,0.001,2406213.4600000004,346083.79
1771039993,2026-02-14T11:33:13.240310,0.0025,0.003,0.002,0.001,2406313.4600000004,346073.77
1771040173,2026-02-14T11:36:13.223386,0.0025,0.003,0.002,0.001,2406313.4600000004,345778.19
1771040353,2026-02-14T11:39:13.248561,0.0025,0.003,0.002,0.001,2406313.4600000004,345768.17
1771040533,2026-02-14T11:42:13.047720,0.0025,0.003,0.002,0.001,2406168.2300000004,345804.19999999995
1771040713,2026-02-14T11:45:13.218416,0.0025,0.003,0.002,0.001,2387934.9000000004,345774.13999999996
1771040893,2026-02-14T11:48:13.215520,0.0025,0.003,0.002,0.001,2387934.9000000004,345808.48
1771041073,2026-02-14T11:51:13.421801,0.0025,0.003,0.002,0.001,2387934.9000000004,346186.08999999997
1771041258,2026-02-14T11:54:18.085645,0.0025,,,0.001,2387873.87,347093.49
1771041433,2026-02-14T11:57:13.226130,0.0025,0.003,0.002,0.001,2387873.87,347824.58999999997
1771041613,2026-02-14T12:00:13.303571,0.0025,0.003,0.002,0.001,2387873.87,347824.58999999997
1771041793,2026-02-14T12:03:13.395710,0.0025,0.003,0.002,0.001,2387873.87,347824.58999999997
1771041973,2026-02-14T12:06:13.465473,0.0025,0.003,0.002,0.001,2387873.87,347824.58999999997
1771042153,2026-02-14T12:09:13.635725,0.0025,0.003,0.002,0.001,2387773.87,347921.98
1771042333,2026-02-14T12:12:13.347497,0.0025,0.003,0.002,0.001,2387873.87,347921.98
1771042513,2026-02-14T12:15:13.647736,0.0025,0.003,0.002,0.001,2387873.87,347921.98
1771042693,2026-02-14T12:18:13.658461,0.0025,0.003,0.002,0.001,2387873.87,347921.98
1771042873,2026-02-14T12:21:13.423760,0.0025,0.003,0.002,0.001,2388038.87,347921.98
1771043053,2026-02-14T12:24:13.454281,0.0025,0.003,0.002,0.001,2388038.87,347921.98
1771043233,2026-02-14T12:27:13.640254,0.0025,0.003,0.002,0.001,2387938.87,347921.98
1771043413,2026-02-14T12:30:13.843652,0.0025,0.003,0.002,0.001,2387938.87,347921.98
1771043593,2026-02-14T12:33:13.860933,0.0025,0.003,0.002,0.001,2388038.87,347921.98
1771043773,2026-02-14T12:36:13.639006,0.0025,0.003,0.002,0.001,2388038.87,347921.98
1771043953,2026-02-14T12:39:13.743262,0.0025,0.003,0.002,0.001,2387971.7300000004,347849.25
1771044133,2026-02-14T12:42:13.620333,0.0025,0.003,0.002,0.001,2387971.7300000004,347849.25
1771044313,2026-02-14T12:45:13.673278,0.0025,0.003,0.002,0.001,2387971.7300000004,347859.27
1771044493,2026-02-14T12:48:13.676196,0.0025,0.003,0.002,0.001,2387831.8600000003,347849.25
1771044673,2026-02-14T12:51:13.868804,0.0025,0.003,0.002,0.001,2387761.2100000004,347849.25
1771044853,2026-02-14T12:54:13.915613,0.0025,0.003,0.002,0.001,2387761.2100000004,347859.27
1771045033,2026-02-14T12:57:13.835645,0.0025,0.003,0.002,0.001,2387761.2100000004,347776.56
1771045213,2026-02-14T13:00:13.911539,0.0025,0.003,0.002,0.001,2387487.8000000003,347786.58
1771045393,2026-02-14T13:03:13.842766,0.0025,0.003,0.002,0.001,2387487.8000000003,347786.58
1771045573,2026-02-14T13:06:13.895717,0.0025,0.003,0.002,0.001,2387422.1500000004,347736.45
1771045754,2026-02-14T13:09:14.066972,0.0025,0.003,0.002,0.001,2387422.1500000004,347736.45
1771045934,2026-02-14T13:12:14.106139,0.0025,0.003,0.002,0.001,2387264.64,347736.45
1771046114,2026-02-14T13:15:14.035977,0.0025,0.003,0.002,0.001,2387264.64,347736.45
1771046294,2026-02-14T13:18:14.084538,0.0025,0.003,0.002,0.001,2387188.0100000002,347736.45
1771046474,2026-02-14T13:21:14.095837,0.0025,0.003,0.002,0.001,2382051.81,347089.66000000003
1771046654,2026-02-14T13:24:14.090988,0.0025,0.003,0.002,0.001,2382051.81,347089.66000000003
1771046834,2026-02-14T13:27:14.235366,0.0025,0.003,0.002,0.001,2382051.81,347129.77
1771047014,2026-02-14T13:30:14.072979,0.0025,0.003,0.002,0.001,2381975.1900000004,347129.76
1771047194,2026-02-14T13:33:14.225019,0.0025,0.003,0.002,0.001,2381808.16,347129.76
1771047374,2026-02-14T13:36:14.258015,0.0025,0.003,0.002,0.001,2381714.77,347124.56
1771047554,2026-02-14T13:39:14.252024,0.0025,0.003,0.002,0.001,2381515.52,347129.74
1771047734,2026-02-14T13:42:14.213027,0.0025,0.003,0.002,0.001,2381515.52,347129.74
1771047914,2026-02-14T13:45:14.244995,0.0025,0.003,0.002,0.001,2381445.45,347089.63
1771048094,2026-02-14T13:48:14.250034,0.0025,0.003,0.002,0.001,2381445.45,347014.63
1771048274,2026-02-14T13:51:14.185042,0.0025,0.003,0.002,0.001,2381445.45,347014.63
1771048454,2026-02-14T13:54:14.232789,0.0025,0.003,0.002,0.001,2381445.45,347014.63
1771048634,2026-02-14T13:57:14.217303,0.0025,0.003,0.002,0.001,2381678.0500000003,347019.47
1771048814,2026-02-14T14:00:14.427375,0.0025,0.003,0.002,0.001,2384564.0500000003,347009.45
1771048994,2026-02-14T14:03:14.381687,0.0025,0.003,0.002,0.001,2387450.0500000003,347019.47
1771049174,2026-02-14T14:06:14.433147,0.0025,0.003,0.002,0.001,2388193.3800000004,347009.45
1771049354,2026-02-14T14:09:14.450078,0.0025,0.003,0.002,0.001,2388093.3800000004,347009.45
1771049534,2026-02-14T14:12:14.930544,0.0025,0.003,0.002,0.001,2388093.3800000004,347009.45
1771049714,2026-02-14T14:15:14.388240,0.0025,0.003,0.002,0.001,2387841.5300000003,346917.24
1771049894,2026-02-14T14:18:14.603423,0.0025,0.003,0.002,0.001,2387841.5300000003,346917.24
1771050074,2026-02-14T14:21:14.446662,0.0025,0.003,0.002,0.001,2387742.22,346927.26
1771050254,2026-02-14T14:24:14.663022,0.0025,0.003,0.002,0.001,2387755.54,347517.24
1771050434,2026-02-14T14:27:14.643608,0.0025,0.003,0.002,0.001,2385150.33,347517.24
1771050614,2026-02-14T14:30:14.665029,0.0025,0.003,0.002,0.001,2385150.33,344912.02999999997
1771050794,2026-02-14T14:33:14.631416,0.0025,0.003,0.002,0.001,2385059.52,344912.04
1771050974,2026-02-14T14:36:14.658997,0.0025,0.003,0.002,0.001,2385054.5100000002,344912.04
1771051154,2026-02-14T14:39:14.759771,0.0025,0.003,0.002,0.001,2385054.5100000002,344912.04
1771051334,2026-02-14T14:42:14.912275,0.0025,0.003,0.002,0.001,2384864.9200000004,344912.69999999995
1771051514,2026-02-14T14:45:14.847880,0.0025,0.003,0.002,0.001,2384774.99,344912.69999999995
1771051694,2026-02-14T14:48:14.843433,0.0025,0.003,0.002,0.001,2384770.64,344912.69999999995
1771051874,2026-02-14T14:51:14.861847,0.0025,0.003,0.002,0.001,2384770.64,344912.54
1771052054,2026-02-14T14:54:14.845070,0.0025,0.003,0.002,0.001,2384770.64,344946.96
1771052235,2026-02-14T14:57:15.110085,0.0025,0.003,0.002,0.001,2384691.54,344346.96
1771052414,2026-02-14T15:00:14.866759,0.0025,0.003,0.002,0.001,2384691.54,344346.96
1771052595,2026-02-14T15:03:15.063990,0.0025,0.003,0.002,0.001,2384606.4400000004,344346.96
1771052775,2026-02-14T15:06:15.085245,0.0025,0.003,0.002,0.001,2384513.4600000004,344238.19
1771052955,2026-02-14T15:09:15.098434,0.0025,0.003,0.002,0.001,2384513.4600000004,344838.19
1771053135,2026-02-14T15:12:15.067817,0.0025,0.003,0.002,0.001,2384328.6500000004,344838.19
1771053315,2026-02-14T15:15:15.229871,0.0025,0.003,0.002,0.001,2384241.1100000003,344848.21
1771053495,2026-02-14T15:18:15.108160,0.0025,0.003,0.002,0.001,2384158.8200000003,344838.19
1771053679,2026-02-14T15:21:19.096413,0.0025,0.003,0.002,0.001,2384154.41,344248.21
1771053855,2026-02-14T15:24:15.030534,0.0025,0.003,0.002,0.001,2383456.41,344140.19
1771054039,2026-02-14T15:27:19.864954,0.0025,,,0.001,2383733.0,343540.19
1771054215,2026-02-14T15:30:15.046445,0.0025,0.003,0.002,0.001,2383838.25,338140.2
1771054394,2026-02-14T15:33:14.993894,0.0025,0.003,0.002,0.001,2384639.25,344140.19
1771054575,2026-02-14T15:36:15.273050,0.0025,0.003,0.002,0.001,2384534.89,344140.19
1771054755,2026-02-14T15:39:15.374736,0.0025,0.003,0.002,0.001,2384534.89,344072.93
1771054935,2026-02-14T15:42:15.252976,0.0025,0.003,0.002,0.001,2383733.89,343472.93
1771055115,2026-02-14T15:45:15.218131,0.0025,0.003,0.002,0.001,2382745.31,343177.32
1771055295,2026-02-14T15:48:15.222183,0.0025,0.003,0.002,0.001,2383121.5700000003,343177.32
1771055475,2026-02-14T15:51:15.220410,0.0025,0.003,0.002,0.001,2383221.5700000003,343177.32
1771055655,2026-02-14T15:54:15.248053,0.0025,0.003,0.002,0.001,2383126.18,343132.2
1771055835,2026-02-14T15:57:15.578447,0.0025,0.003,0.002,0.001,2383126.18,343127.17
1771056015,2026-02-14T16:00:15.424166,0.0025,0.003,0.002,0.001,2383126.18,343197.36
1771056195,2026-02-14T16:03:15.426354,0.0025,0.003,0.002,0.001,2382933.6500000004,343197.36
1771056375,2026-02-14T16:06:15.430179,0.0025,0.003,0.002,0.001,2383033.6500000004,343187.34
1771056555,2026-02-14T16:09:15.443758,0.0025,0.003,0.002,0.001,2382933.6500000004,343275.85
1771056735,2026-02-14T16:12:15.444831,0.0025,0.003,0.002,0.001,2382933.6500000004,343235.74
1771056915,2026-02-14T16:15:15.643220,0.0025,0.003,0.002,0.001,2383033.6500000004,343235.74
1771057095,2026-02-14T16:18:15.496558,0.0025,0.003,0.002,0.001,2383029.6,343235.74
